rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link
9,"Студия, 24,2 м², 8/16 этаж",Секция 8 • Сдача корпуса 4 кв. 2024,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,к1.3,6 676 561 ₽,https://www.cian.ru/sale/flat/277903633/
9,"Студия, 19,8 м², 4/17 этаж",,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,2,,6 700 000 ₽,https://www.cian.ru/sale/flat/286279094/
9,"Студия, 19,3 м², 6/15 этаж",Сдача корпуса 4 кв. 2025,Прокшино,16 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,проспект Прокшинский,,6 783 950 ₽,https://www.cian.ru/sale/flat/289129891/
9,"Студия, 25 м², 11/18 этаж",,Коммунарка,19 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,проспект Нововатутинский,13,6 100 000 ₽,https://www.cian.ru/sale/flat/288104605/
9,Первые башни REDS в Republic,Секция 2 • Сдача корпуса 3 кв. 2025,Белорусская,14 минут пешком,Москва,ЦАО,р-н Пресненский,Репаблик ЖК,,22 841 636 ₽,https://www.cian.ru/sale/flat/284858916/
9,Идеально под аренду,"Апартаменты-студия, 11 м², 30/85 этаж",Международная,3 минуты пешком,Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,21с2,10 850 000 ₽,https://www.cian.ru/sale/flat/287267349/
9,"Апартаменты-студия, 36,5 м², 5/9 этаж",Секция 1 • Сдан,Маяковская,1 минута пешком,Москва,ЦАО,р-н Тверской,1-я Тверская-Ямская улица,2,32 850 000 ₽,https://www.cian.ru/sale/flat/287486173/
9,Студия у Белорусского Вокзала,"Апартаменты-студия, 19,5 м², 3/5 этаж",Белорусская,8 минут пешком,Москва,ЦАО,р-н Пресненский,Электрический переулок,8С5,8 090 000 ₽,https://www.cian.ru/sale/flat/289175646/
9,"Апартаменты-студия, 27,03 м², 4/9 этаж",Сдача корпуса 4 кв. 2023,Октябрьская,1 минута пешком,Москва,ЦАО,р-н Якиманка,Ленинский проспект,2,30 273 600 ₽,https://www.cian.ru/sale/flat/288750883/
9,"Апартаменты-студия, 50 м², 77/97 этаж",,Деловой центр,1 минута пешком,Москва,ЦАО,р-н Пресненский,набережная Пресненская,12,42 000 000 ₽,https://www.cian.ru/sale/flat/283068029/
9,"Апартаменты-студия, 33,6 м², 11/13 этаж",Сдан,Павелецкая,5 минут пешком,Москва,ЦАО,р-н Замоскворечье,Большой Строченовский переулок,9,18 580 800 ₽,https://www.cian.ru/sale/flat/286886776/
9,Студия в центре Москвы,"Студия, 19 м², 2/8 этаж",Маяковская,6 минут пешком,Москва,ЦАО,р-н Тверской,Тверская улица,27С1,11 700 000 ₽,https://www.cian.ru/sale/flat/286107789/
9,"Студия, 31,5 м², 7/22 этаж",Сдан,Площадь трёх вокзалов,4 минуты пешком,Москва,ЦАО,р-н Красносельский,Большая Спасская улица,35,19 821 790 ₽,https://www.cian.ru/sale/flat/288172332/
9,Студия в центре Москвы,"Студия, 20,4 м², 2/5 этаж",Сухаревская,6 минут пешком,Москва,ЦАО,р-н Мещанский,проспект Мира,5к1,14 500 000 ₽,https://www.cian.ru/sale/flat/287283220/
9,"Студия, 48,87 м², 3/15 этаж",Сдача корпуса 1 кв. 2025,Краснопресненская,7 минут пешком,Москва,ЦАО,р-н Пресненский,Столярный переулок,3к6,39 701 988 ₽,https://www.cian.ru/sale/flat/286422215/
9,Квартира студия в центре Москвы,"Студия, 29,9 м², 1/7 этаж",Лубянка,4 минуты пешком,Москва,ЦАО,р-н Басманный,Большой Златоустинский переулок,3АС2,19 000 000 ₽,https://www.cian.ru/sale/flat/285873590/
9,"Студия, 31,3 м², 19/22 этаж",Сдан,Площадь трёх вокзалов,4 минуты пешком,Москва,ЦАО,р-н Красносельский,Большая Спасская улица,35,21 654 366 ₽,https://www.cian.ru/sale/flat/288172353/
9,"Апартаменты-студия, 26 м², 1/5 этаж",,Полянка,10 минут пешком,Москва,ЦАО,р-н Якиманка,3-й Голутвинский переулок,10С6,18 500 000 ₽,https://www.cian.ru/sale/flat/285281300/
9,Премиальная отделка включена,Сдача корпуса 3 кв. 2023,Красные ворота,7 минут пешком,Москва,ЦАО,р-н Красносельский,проспект Академика Сахарова,11,27 085 000 ₽,https://www.cian.ru/sale/flat/286250321/
9,"Апартаменты-студия, 16 м², 4/11 этаж",,Курская,8 минут пешком,Москва,ЦАО,р-н Басманный,улица Казакова,7,8 500 000 ₽,https://www.cian.ru/sale/flat/287302942/
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,13 253 001 ₽,https://www.cian.ru/sale/flat/288828417/
9,Апарты на Якиманке ниже рынка,"Апартаменты-студия, 26 м², 1/5 этаж",Полянка,10 минут пешком,Москва,ЦАО,р-н Якиманка,3-й Голутвинский переулок,10С6,18 400 000 ₽,https://www.cian.ru/sale/flat/286798641/
9,"Апартаменты-студия, 32,7 м², 10/13 этаж",Сдан,Павелецкая,5 минут пешком,Москва,ЦАО,р-н Замоскворечье,Большой Строченовский переулок,9,16 186 500 ₽,https://www.cian.ru/sale/flat/286886786/
9,"Студия, 23,1 м², 2/8 этаж",,Маяковская,2 минуты пешком,Москва,ЦАО,р-н Тверской,Тверская улица,27С1,15 700 000 ₽,https://www.cian.ru/sale/flat/286220085/
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,17 582 849 ₽,https://www.cian.ru/sale/flat/288828333/
9,"Апартаменты-студия, 20,7 м², 5/11 этаж",,Курская,8 минут пешком,Москва,ЦАО,р-н Басманный,улица Казакова,7,14 800 000 ₽,https://www.cian.ru/sale/flat/289055724/
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,18 071 804 ₽,https://www.cian.ru/sale/flat/288828369/
9,"Апартаменты-студия, 34,4 м², 3/3 этаж",,Сретенский бульвар,4 минуты пешком,Москва,ЦАО,р-н Красносельский,Мясницкая улица,17С2,23 220 000 ₽,https://www.cian.ru/sale/flat/286763229/
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,18 271 880 ₽,https://www.cian.ru/sale/flat/288828353/
9,Студия с антресолью в ЦАО!,"Апартаменты-студия, 24,8 м², 4/4 этаж",Рижская,10 минут пешком,Москва,ЦАО,р-н Мещанский,Средняя Переяславская улица,27С1,5 990 000 ₽,https://www.cian.ru/sale/flat/285260201/
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,18 609 312 ₽,https://www.cian.ru/sale/flat/288828374/
9,Студия с отдельным кадастровым,"Апартаменты-студия, 18,7 м², 4/4 этаж",Рижская,9 минут пешком,Москва,ЦАО,р-н Мещанский,Средняя Переяславская улица,27С1,6 690 000 ₽,https://www.cian.ru/sale/flat/289081327/
9,"Студия, 26,09 м², 2/36 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Дмитровская,8 минут пешком,Москва,САО,р-н Савеловский,Симфония 34 ЖК,,14 221 448 ₽,https://www.cian.ru/sale/flat/288221103/
9,"Уютный апарт, новый ремонт.","Апартаменты-студия, 32,4 м², 4/6 этаж",Беговая,12 минут пешком,Москва,САО,р-н Хорошевский,2-й Хорошевский проезд,9К1,14 500 000 ₽,https://www.cian.ru/sale/flat/288935927/
9,"Апартаменты-студия, 30,9 м², 12/15 этаж",Сдан,Белорусская,3 минуты пешком,Москва,САО,р-н Беговой,Северный ао,Слава ЖК,20 952 981 ₽,https://www.cian.ru/sale/flat/288088062/
9,Антресоль2м!Видовая студия!Мебель,"Апартаменты-студия, 40 м², 12/14 этаж",Сокол,7 минут пешком,Москва,САО,р-н Сокол,Балтийская улица,15,10 690 000 ₽,https://www.cian.ru/sale/flat/288854056/
9,Жилой комплекс бизнес-класса SOUL,Сдача корпуса 3 кв. 2025,Красный Балтиец,4 минуты пешком,Москва,САО,р-н Аэропорт,Часовая улица,28к8,12 988 207 ₽,https://www.cian.ru/sale/flat/283996595/
9,Мебель+арендатор!Жк у метро!Ипоте,"Апартаменты-студия, 50 м², 4/14 этаж",Сокол,7 минут пешком,Москва,САО,р-н Сокол,Балтийская улица,15,10 690 000 ₽,https://www.cian.ru/sale/flat/288956400/
9,Чистовая отделка MR Ready,Секция 1 • Сдан,Верхние Лихоборы,15 минут пешком,Москва,САО,р-н Западное Дегунино,Ильменский проезд,14к1,14 019 770 ₽,https://www.cian.ru/sale/flat/272090952/
9,5мин доЦао!ЛьготнаяИпотек!Скидки,"Апартаменты-студия, 42 м², 6/14 этаж",Сокол,5 минут пешком,Москва,САО,р-н Сокол,Балтийская улица,15,7 700 000 ₽,https://www.cian.ru/sale/flat/288854845/
9,"Апартаменты-студия, 34,19 м², 2/21 этаж",Секция 1 • Сдача корпуса 3 кв. 2024,Белорусская,7 минут пешком,Москва,САО,р-н Беговой,улица 1-я Ямского Поля,28С3,21 299 999 ₽,https://www.cian.ru/sale/flat/287277475/
9,В стоимость студии входит мебель!,"Апартаменты-студия, 50 м², 8/14 этаж",Сокол,7 минут пешком,Москва,САО,р-н Сокол,Балтийская улица,15,7 950 000 ₽,https://www.cian.ru/sale/flat/288875278/
9,"Студия, 22,3 м², 20/25 этаж",Секция 1 • Сдан,Беговая,11 минут пешком,Москва,САО,р-н Хорошевский,улица Маргелова,3к2,11 863 600 ₽,https://www.cian.ru/sale/flat/281306215/
9,5мин Пресня!Ипотека!Кадастр!Спеши,"Апартаменты-студия, 15 м², 2/5 этаж",Беговая,5 минут пешком,Москва,САО,р-н Хорошевский,Хорошевское шоссе,38,3 900 000 ₽,https://www.cian.ru/sale/flat/288856016/
9,"Студия, 27,9 м², 19/20 этаж",Секция 2 • Сдача корпуса 3 кв. 2024,Коптево,6 минут пешком,Москва,САО,р-н Головинский,Михалковская улица,48С8,9 338 130 ₽,https://www.cian.ru/sale/flat/288308932/
9,Студия с мебелью! 7 мин м. Сокол,"Апартаменты-студия, 25,1 м², 10/14 этаж",Сокол,7 минут пешком,Москва,САО,р-н Сокол,Балтийская улица,15,8 700 000 ₽,https://www.cian.ru/sale/flat/273236234/
9,"Студия, 23,9 м², 8/25 этаж",Секция 4 • Сдача корпуса 1 кв. 2025,Гражданская,10 минут пешком,Москва,САО,р-н Савеловский,Старый Петровско-Разумовский проезд,1/23С5,9 799 000 ₽,https://www.cian.ru/sale/flat/280126887/
9,От Собственника/Не Доля/Кадастр,"Апартаменты-студия, 12,4 м², 1/5 этаж",Беговая,8 минут пешком,Москва,САО,р-н Хорошевский,Хорошевское шоссе,38,5 059 200 ₽,https://www.cian.ru/sale/flat/288438356/
9,"Семейная ипотека 0,01%",Сдача корпуса 3 кв. 2024,Селигерская,10 минут пешком,Москва,САО,р-н Западное Дегунино,Северный ао,Левел Селигерская ЖК,6 464 490 ₽,https://www.cian.ru/sale/flat/286511150/
9,Спецпредложение! Студия м.Беговая,"Апартаменты-студия, 30,6 м², 2/5 этаж",Беговая,8 минут пешком,Москва,САО,р-н Хорошевский,Хорошевское шоссе,38,9 792 000 ₽,https://www.cian.ru/sale/flat/288438389/
9,"Старт продаж, бизнес-класс.",Сдача корпуса 3 кв. 2025,Зорге,6 минут пешком,Москва,САО,р-н Сокол,улица Зорге,,14 005 430 ₽,https://www.cian.ru/sale/flat/288822012/
9,Супер-цена,"Апартаменты-студия, 12,4 м², 1/5 этаж",Беговая,8 минут пешком,Москва,САО,р-н Хорошевский,Хорошевское шоссе,38,5 059 200 ₽,https://www.cian.ru/sale/flat/286157839/
9,"Студия, 24,91 м², 3/22 этаж",Сдача корпуса 1 кв. 2024,Коптево,8 минут пешком,Москва,САО,р-н Коптево,Старокоптевский переулок,4,9 565 440 ₽,https://www.cian.ru/sale/flat/286886869/
9,"Апартаменты-студия, 12,4 м², 2/2 этаж",,Беговая,8 минут пешком,Москва,САО,р-н Хорошевский,Хорошевское шоссе,38,5 059 200 ₽,https://www.cian.ru/sale/flat/288898950/
9,"Студия, 20,11 м², 33/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2023,Яхромская,4 минуты на транспорте,Москва,САО,р-н Дмитровский,Дмитровский Парк ЖК,1.4,8 891 771 ₽,https://www.cian.ru/sale/flat/270787853/
9,СТУДИЯ с евроремонтом! Ходынка!,"Апартаменты-студия, 12,4 м², 1/5 этаж",Беговая,8 минут пешком,Москва,САО,р-н Хорошевский,Хорошевское шоссе,38,5 059 200 ₽,https://www.cian.ru/sale/flat/287765837/
9,"Студия, 25,5 м², 12/18 этаж",Секция 1 • Сдан,Коптево,7 минут пешком,Москва,САО,р-н Головинский,Северный ао,Михалковский ЖК,9 562 500 ₽,https://www.cian.ru/sale/flat/285593667/
9,Супер цена с ремонтом и мебелью,"Апартаменты-студия, 10 м², 5/5 этаж",Коптево,5 минут на транспорте,Москва,САО,р-н Головинский,Автомоторная улица,4АС21,4 099 000 ₽,https://www.cian.ru/sale/flat/284661458/
9,"Студия, 22,3 м², 11/25 этаж",Секция 1 • Сдан,Беговая,13 минут пешком,Москва,САО,р-н Хорошевский,улица Маргелова,3к5,11 863 600 ₽,https://www.cian.ru/sale/flat/286088574/
9,"Апартаменты-студия, 27,3 м², 3/4 этаж",,Аэропорт,3 минуты пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,47С2,10 300 000 ₽,https://www.cian.ru/sale/flat/277378290/
9,"Студия, 29,9 м², 13/22 этаж",Секция 1 • Сдача корпуса 4 кв. 2023,ВДНХ,10 минут пешком,Москва,СВАО,р-н Останкинский,проспект Мира,105,14 749 371 ₽,https://www.cian.ru/sale/flat/277921292/
9,Лучшая цена в районе!,"Апартаменты-студия, 18,6 м², 2/9 этаж",Бескудниково,19 минут пешком,Москва,СВАО,р-н Алтуфьевский,Алтуфьевское шоссе,48к1,4 743 000 ₽,https://www.cian.ru/sale/flat/288442506/
9,"Студия, 23,75 м², 15/26 этаж",Секция 6 • Сдача корпуса 1 кв. 2024,Бутырская,10 минут пешком,Москва,СВАО,р-н Марфино,улица Академика Королева,21,13 100 000 ₽,https://www.cian.ru/sale/flat/286447074/
9,1-к студия! Рядом с метро!,"Апартаменты-студия, 18 м², 4/5 этаж",Окружная,2 минуты пешком,Москва,СВАО,р-н Марфино,Гостиничный проезд,8К1,5 800 000 ₽,https://www.cian.ru/sale/flat/276601439/
9,"Апартаменты-студия, 24,77 м², 3/20 этаж",Сдача корпуса 4 кв. 2023,Новодачная,7 минут пешком,Москва,СВАО,р-н Северный,улица Федора Дубовицкого,,6 668 084 ₽,https://www.cian.ru/sale/flat/286886087/
