rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link,year_of_construction,total_meters,living_meters,kitchen_meters,floor,floors_count,flat_type,house_type,wc,ceiling,class,processed
4,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2023,Шелепиха,9 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10А,34 964 548 ₽,https://www.cian.ru/sale/flat/284889474/,2023,87.0,67.0,4.0,18,32,Новостройка,"Монолитно-кирпичный, монолитный",2 совмещенных,"2,95 м",Бизнес,y
4,"4-комн. кв., 122 м², 11/24 этаж",,Шелепиха,11 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Шелепихинская набережная,34к3,85 000 000 ₽,https://www.cian.ru/sale/flat/287575396/,2020,122.0,-1,-1,11,24,Вторичка,Монолитный,3 совмещенных,-1,-1,y
4,Дом сдан! Выдаем ключи!,Секция 1 • Сдан,Спартак,5 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Летная улица,95Бк2,46 187 055 ₽,https://www.cian.ru/sale/flat/284346452/,2022,113.0,-1,-1,10,24,Новостройка,Монолитно-кирпичный,-1,"3,2 м",Бизнес,y
4,Уникальный пентхаус!Терраса 120 м,"4-комн. кв., 332 м², 6/6 этаж",Стрешнево,10 минут на транспорте,Москва,СЗАО,р-н Покровское-Стрешнево,Береговая улица,4К3,145 000 000 ₽,https://www.cian.ru/sale/flat/274687025/,2005,332.0,-1,-1,6,6,Вторичка Пентхаус,Кирпичный,2 раздельных,-1,-1,y
4,"4-комн. кв., 120,2 м², 18/25 этаж",Секция 1 • Сдан,Тушинская,5 минут на транспорте,Москва,СЗАО,р-н Покровское-Стрешнево,Летная улица,95Бк2,51 499 811 ₽,https://www.cian.ru/sale/flat/276238924/,2022,120.0,-1,-1,18,25,Новостройка,Монолитно-кирпичный,-1,"3,17 м",Бизнес,y
4,"4-комн. кв., 122 м², 4/24 этаж",,Спартак,10 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское шоссе,71/13к1,31 000 000 ₽,https://www.cian.ru/sale/flat/288180924/,2022,122.0,90.0,18.0,4,24,Вторичка,Монолитный,-1,-1,-1,y
4,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2023,Шелепиха,10 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10А,56 457 777 ₽,https://www.cian.ru/sale/flat/286207426/,2023,116.0,54.0,40.0,30,32,Новостройка,"Монолитно-кирпичный, монолитный","2 совмещенных, 1 раздельный","2,95 м",Бизнес,y
4,Эксклюзив,"4-комн. кв., 153 м², 18/22 этаж",Хорошёво,18 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,улица Демьяна Бедного,4К2,50 500 000 ₽,https://www.cian.ru/sale/flat/286479636/,1999,153.0,90.0,20.0,18,22,Вторичка,Монолитный,"1 совмещенный, 1 раздельный",-1,-1,y
4,"Семейная ипотека 0,01%",Секция 1 • Сдача корпуса 4 кв. 2023,Шелепиха,9 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10Б,34 031 467 ₽,https://www.cian.ru/sale/flat/284889631/,2023,78.0,57.0,4.0,17,33,Новостройка,"Монолитно-кирпичный, монолитный",2 совмещенных,"2,95 м",Бизнес,y
4,"4-комн. кв., 144,1 м², 53/58 этаж",,Хорошёво,7 минут на транспорте,Москва,СЗАО,р-н Хорошево-Мневники,улица Народного Ополчения,15К2,61 700 000 ₽,https://www.cian.ru/sale/flat/281839005/,2021,144.0,86.0,18.0,53,58,Вторичка,Монолитный,"2 совмещенных, 2 раздельных","3,1 м",-1,y
4,"4-комн. кв., 64,3 м², 8/10 этаж",Секция 3 • Сдача корпуса 4 кв. 2024,Улица Горчакова,6 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Горчакова,Дзен-кварталы ЖК,,12 855 101 ₽,https://www.cian.ru/sale/flat/279712282/,2024,64.0,31.0,18.0,8,10,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,99 м",-1,y
4,ЖК Скандинавия! Отличный вариант!,"4-комн. кв., 87,2 м², 6/12 этаж",Коммунарка,9 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,бульвар Скандинавский,7,20 499 000 ₽,https://www.cian.ru/sale/flat/288002815/,2021,87.0,56.0,11.0,6,12,Вторичка,Монолитный,"1 совмещенный, 1 раздельный",3 м,-1,y
4,"4-комн. кв., 63,2 м², 6/9 этаж",Секция 10 • Сдача корпуса 4 кв. 2023,Прокшино,7 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,Испанские Кварталы 2 ЖК,к8.2,15 754 706 ₽,https://www.cian.ru/sale/flat/273356167/,2023,63.0,31.0,17.0,6,9,Новостройка,"Монолитно-кирпичный, монолитный","1 совмещенный, 1 раздельный","2,99 м",Комфорт,y
4,"4-комн. кв., 120 м², 3/3 этаж",,Коммунарка,7 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,пос. Газопровод,улица 3-я Лесные поляны,17 490 000 ₽,https://www.cian.ru/sale/flat/286805265/,2014,120.0,74.0,27.0,3,3,Вторичка,Монолитный,2 совмещенных,3 м,-1,y
4,"4-комн. кв., 63,9 м², 13/16 этаж",Секция 4 • Сдача корпуса 2 кв. 2023,Прокшино,10 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,Прокшино ЖК,4к6,17 364 604 ₽,https://www.cian.ru/sale/flat/275139445/,2023,63.0,33.0,17.0,13,16,Новостройка,"Монолитно-кирпичный, монолитный","1 совмещенный, 1 раздельный","2,84 м",Бизнес,y
4,"4-комн.кв., 114 м², 17/17 этаж","4-комн. кв., 114,9 м², 17/17 этаж",Коммунарка,6 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,Эдальго мкр,2,22 900 000 ₽,https://www.cian.ru/sale/flat/276574221/,2016,114.0,80.0,17.0,17,17,Вторичка,Монолитный,2 совмещенных,"2,8 м",-1,y
4,"4-комн. кв., 107,3 м², 16/17 этаж",Сдача корпуса 1 кв. 2025,Рассказовка,2 минуты на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,Переделкино Ближнее мкр,17-й кв-л,21 937 353 ₽,https://www.cian.ru/sale/flat/285928662/,2025,107.0,57.0,-1,16,17,Новостройка,"Панельный, монолитный",-1,-1,Комфорт,y
4,"4-комн. кв., 172 м², 1/16 этаж",,Прокшино,8 минут на транспорте,Москва,НАО (Новомосковский),м. Прокшино,проспект Магеллана,2,26 490 000 ₽,https://www.cian.ru/sale/flat/289157884/,2019,172.0,69.0,19.0,1,16,Вторичка,Монолитный,-1,-1,-1,y
4,"4-комн. кв., 72,9 м², 10/16 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Улица Скобелевская,5 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Скобелевская,Скандинавия ЖК,к36.1.1,15 798 671 ₽,https://www.cian.ru/sale/flat/276682177/,2024,72.0,34.0,22.0,10,16,Новостройка,"Монолитно-кирпичный, монолитный",2 совмещенных,"2,99 м",Комфорт,y
4,Свободная продажа квартиры,"4-комн. кв., 80,5 м², 7/14 этаж",Коммунарка,8 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,улица Фитаревская,6,16 800 000 ₽,https://www.cian.ru/sale/flat/285370715/,-1,80.0,50.0,11.0,7,14,Вторичка,-1,"1 совмещенный, 1 раздельный",-1,-1,y
4,"4-комн. кв., 108,2 м², 2/20 этаж",Секция 5 • Сдача корпуса 2 кв. 2024,Рассказовка,7 минут на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,Первый Московский мкр,Первый Московский ЖК,18 229 588 ₽,https://www.cian.ru/sale/flat/285444219/,2024,108.0,66.0,-1,2,20,Новостройка,"Панельный, монолитный",-1,3 м,Комфорт,y
4,Эксклюзив,"4-комн. кв., 105,7 м², 11/12 этаж",Рассказовка,20 минут пешком,Москва,НАО (Новомосковский),м. Рассказовка,бульвар Андрея Тарковского,7,29 900 000 ₽,https://www.cian.ru/sale/flat/282954308/,2018,105.0,80.0,20.0,11,12,Вторичка,Монолитный,3 раздельных,-1,-1,y
4,"4-комн. кв., 67 м², 2/16 этаж",Секция 10 • Сдача корпуса 4 кв. 2024,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,к1.3,12 444 927 ₽,https://www.cian.ru/sale/flat/277903736/,2024,67.0,33.0,22.0,2,16,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,99 м",-1,y
4,"4-комн. кв., 111 м², 11/18 этаж",,Бунинская аллея,6 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,улица Александры Монаховой,94к2,22 000 000 ₽,https://www.cian.ru/sale/flat/279652018/,2018,111.0,88.0,-1,11,18,Вторичка,Панельный,2 совмещенных,-1,-1,y
4,"4-комн. кв., 86,6 м², 6/9 этаж",Секция 9 • Сдача корпуса 1 кв. 2025,Ольховая,10 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,Новые Ватутинки Заречный мкр,,17 172 780 ₽,https://www.cian.ru/sale/flat/282122126/,2025,86.0,73.0,-1,6,9,Новостройка,Монолитный,-1,"2,7 м",Комфорт,y
4,"4-комн. кв., 107 м², 5/9 этаж",,Прокшино,10 минут на транспорте,Москва,НАО (Новомосковский),м. Прокшино,улица Николо-Хованская,20,26 800 000 ₽,https://www.cian.ru/sale/flat/279215413/,2014,107.0,-1,12.0,5,9,Вторичка,Блочный,1 раздельный,"2,8 м",-1,y
4,"4-комн. кв., 62,4 м², 4/15 этаж",Сдача корпуса 4 кв. 2025,Прокшино,16 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,проспект Прокшинский,,13 453 440 ₽,https://www.cian.ru/sale/flat/289129359/,2025,62.0,32.0,16.0,4,15,Новостройка,"Монолитно-кирпичный, монолитный","1 совмещенный, 1 раздельный","2,99 м",Бизнес,y
4,"4-комн. кв., 87,5 м², 4/13 этаж",,Прокшино,17 минут на транспорте,Москва,НАО (Новомосковский),м. Прокшино,пос. Ватутинки,Рашен Дизайн Дистрикт ЖК,21 570 000 ₽,https://www.cian.ru/sale/flat/287429240/,2023,87.0,54.0,10.0,4,13,Новостройка,Монолитный,2 совмещенных,-1,-1,y
4,"4-комн. кв., 72,8 м², 14/16 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Улица Скобелевская,5 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Скобелевская,Скандинавия ЖК,к36.1.2,14 723 235 ₽,https://www.cian.ru/sale/flat/276747005/,2024,72.0,34.0,22.0,14,16,Новостройка,"Монолитно-кирпичный, монолитный",2 совмещенных,"2,99 м",Комфорт,y
4,"4-комн. кв., 108,8 м², 1/9 этаж",,Прокшино,10 минут на транспорте,Москва,НАО (Новомосковский),м. Прокшино,улица Николо-Хованская,20,24 990 000 ₽,https://www.cian.ru/sale/flat/288705899/,2014,108.0,70.0,14.0,1,9,Вторичка,Блочный,-1,-1,-1,y
4,"4-комн. кв., 64,5 м², 7/16 этаж",Секция 8 • Сдача корпуса 4 кв. 2024,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,к1.3,12 712 938 ₽,https://www.cian.ru/sale/flat/285975710/,2024,64.0,33.0,18.0,7,16,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,99 м",-1,y
4,4-комн. кв. ЦЕНА ДО КОНЦА ИЮНЯ!,"4-комн. кв., 64,4 м², 4/14 этаж",Коммунарка,8 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,Скандинавия ЖК,к15,12 500 000 ₽,https://www.cian.ru/sale/flat/288778298/,2023,64.0,47.0,10.0,4,14,Новостройка,Панельный,2 раздельных,-1,-1,y
4,"4-комн. кв., 66,7 м², 2/15 этаж",Сдача корпуса 4 кв. 2025,Прокшино,16 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,проспект Прокшинский,,12 959 810 ₽,https://www.cian.ru/sale/flat/289129534/,2025,66.0,33.0,21.0,2,15,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,99 м",-1,y
4,"Продается 4-х комн. новостройка,","4-комн. кв., 64,4 м², 4/14 этаж",Бульвар Адмирала Ушакова,9 минут на транспорте,Москва,НАО (Новомосковский),м. Бульвар Адмирала Ушакова,Скандинавия ЖК,к15,12 700 000 ₽,https://www.cian.ru/sale/flat/287765818/,2023,64.0,-1,18.0,4,14,Новостройка,Панельный,2 раздельных,-1,-1,y
4,"4-комн. кв., 65,3 м², 17/17 этаж",Сдача корпуса 2 кв. 2025,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,,14 170 100 ₽,https://www.cian.ru/sale/flat/286729957/,2025,65.0,32.0,16.0,17,17,Новостройка,Монолитный,2 совмещенных,"2,95 м",-1,y
4,"4-комн. кв., 98 м², 5/19 этаж",,Бунинская аллея,19 минут пешком,Москва,НАО (Новомосковский),м. Бунинская аллея,улица Александры Монаховой,109к1,21 000 000 ₽,https://www.cian.ru/sale/flat/280378649/,2015,98.0,60.0,10.0,5,19,Вторичка,Панельный,2 раздельных,-1,-1,y
4,"4-комн. кв., 75,6 м², 7/8 этаж",Сдача корпуса 2 кв. 2025,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,,14 356 440 ₽,https://www.cian.ru/sale/flat/286729791/,2025,75.0,35.0,20.0,7,8,Новостройка,Монолитный,2 совмещенных,"2,95 м",-1,y
4,"4-комн. кв., 164 м², 2/8 этаж",,Ольховая,18 минут пешком,Москва,НАО (Новомосковский),м. Ольховая,д. Сосенки,улица Ясеневая,32 339 999 ₽,https://www.cian.ru/sale/flat/287122400/,2013,164.0,58.0,44.0,2,8,Вторичка,Монолитный,"2 совмещенных, 1 раздельный","3,2 м",-1,y
4,"4-комн. апарт., 230,76 м², 5/5 этаж",Сдача корпуса 4 кв. 2024,Площадь Революции,2 минуты пешком,Москва,ЦАО,р-н Тверской,Ильинка 3/8 ЖК,,888 140 000 ₽,https://www.cian.ru/sale/flat/281914915/,2024,230.0,139.0,-1,5,5,Новостройка Апартаменты,"Монолитно-кирпичный, монолитный",-1,"3,6 м",Премиум,y
4,Эксклюзивный Лот с Патио у Кремля,"4-комн. кв., 192,1 м², 1/4 этаж",Боровицкая,13 минут пешком,Москва,ЦАО,р-н Якиманка,Софийская набережная,4к4,161 500 000 ₽,https://www.cian.ru/sale/flat/286600466/,2021,192.0,130.0,22.0,1,4,Вторичка,Монолитный,"2 совмещенных, 1 раздельный","4,35 м",-1,y
4,"4-комн. кв., 215,4 м², 4/6 этаж",Сдан,Александровский сад,12 минут пешком,Москва,ЦАО,р-н Якиманка,Софийская набережная,18,692 140 512 ₽,https://www.cian.ru/sale/flat/286955474/,2023,215.0,-1,-1,4,6,Новостройка,Монолитно-кирпичный,-1,-1,-1,y
4,Эксклюзивный у Кремля! Терраса!!!,"4-комн. кв., 205 м², 1/4 этаж",Москва (Павелецкий вокзал),8 минут на транспорте,Москва,ЦАО,р-н Якиманка,4к4,,161 500 000 ₽,https://www.cian.ru/sale/flat/285759335/,-1,205.0,-1,-1,1,4,Вторичка,-1,2 совмещенных,4 м,-1,y
4,"4-комн. кв., 208,9 м², 2/18 этаж",Сдача корпуса 4 кв. 2026,Воробьёвы горы,13 минут пешком,Москва,ЦАО,р-н Хамовники,Коллекция Лужники ЖК,,147 597 000 ₽,https://www.cian.ru/sale/flat/289121090/,2026,208.0,100.0,-1,2,18,Новостройка,Монолитный,-1,"3,25 м",Премиум,y
4,ВИДОВАЯ квартира близ КРЕМЛЯ,"4-комн. кв., 232 м², 5/10 этаж",Полянка,2 минуты пешком,Москва,ЦАО,р-н Якиманка,улица Малая Полянка,2,199 000 000 ₽,https://www.cian.ru/sale/flat/283201402/,2007,232.0,-1,-1,5,10,Вторичка,Кирпичный,3 совмещенных,-1,-1,y
4,Первые башни REDS в Republic,Секция 1 • Сдача корпуса 3 кв. 2025,Белорусская,14 минут пешком,Москва,ЦАО,р-н Пресненский,Репаблик ЖК,,87 496 257 ₽,https://www.cian.ru/sale/flat/282699515/,2025,127.0,61.0,26.0,16,26,Новостройка,Монолитный,3 совмещенных,"3,1 м",Премиум,y
4,Вид на пруд,"4-комн. кв., 127,4 м², 7/14 этаж",Спортивная,10 минут пешком,Москва,ЦАО,р-н Хамовники,улица Усачева,11Бс4/1,150 332 000 ₽,https://www.cian.ru/sale/flat/285604483/,-1,127.0,-1,-1,7,14,Вторичка,-1,3 совмещенных,"3,7 м",-1,y
4,"4-комн. кв., 267,5 м², 7/8 этаж",Секция 1 • Сдача корпуса 2 кв. 2024,Третьяковская,5 минут пешком,Москва,ЦАО,р-н Якиманка,Лаврушинский ЖК,,857 350 000 ₽,https://www.cian.ru/sale/flat/281050956/,2024,267.0,76.0,83.0,7,8,Новостройка,Монолитный,3 совмещенных,"3,35 м",Премиум,y
4,Просторная квартира в Хамовниках,"4-комн. кв., 145,2 м², 7/14 этаж",Фрунзенская,5 минут пешком,Москва,ЦАО,р-н Хамовники,Оболенский переулок,9К8,95 000 000 ₽,https://www.cian.ru/sale/flat/286821714/,2002,145.0,110.0,20.0,7,14,Вторичка,Монолитный,2 совмещенных,3 м,-1,y
4,"4-комн. апарт., 140 м², 2/6 этаж",Секция 7 • Сдан,Арбатская,4 минуты пешком,Москва,ЦАО,р-н Арбат,Поварская улица,8/1к1,133 420 000 ₽,https://www.cian.ru/sale/flat/268579035/,2017,140.0,67.0,14.0,2,6,Новостройка Апартаменты,Монолитно-кирпичный,3 совмещенных,"3,2 м",-1,y
4,квартира с НОВЫМ ремонтом,"4-комн. кв., 170 м², 2/5 этаж",Пушкинская,11 минут пешком,Москва,ЦАО,р-н Пресненский,улица Спиридоновка,16С2,168 158 600 ₽,https://www.cian.ru/sale/flat/287813251/,1902,170.0,-1,-1,2,5,Вторичка,Кирпичный,3 совмещенных,-1,-1,y
4,"4-комн. кв., 161,79 м², 5/21 этаж",Сдача корпуса 2 кв. 2023,Улица 1905 года,6 минут пешком,Москва,ЦАО,р-н Пресненский,2-я Звенигородская улица,12С3,186 058 500 ₽,https://www.cian.ru/sale/flat/289108923/,2023,161.0,-1,-1,5,21,Новостройка,Монолитный,-1,3 м,Премиум,y
4,Тихая квартира с отличным видом,"4-комн. кв., 200 м², 12/17 этаж",Смоленская,6 минут пешком,Москва,ЦАО,р-н Арбат,улица Новый Арбат,29,125 000 000 ₽,https://www.cian.ru/sale/flat/289060700/,1998,200.0,-1,-1,12,17,Вторичка,Монолитный,2 совмещенных,"3,2 м",-1,y
4,"4-комн. апарт., 190,4 м², 13/13 этаж",Сдан,Смоленская,8 минут пешком,Москва,ЦАО,р-н Арбат,улица Новый Арбат,,164 101 051 ₽,https://www.cian.ru/sale/flat/288651023/,2013,190.0,-1,-1,13,13,Новостройка Апартаменты,Монолитно-кирпичный,-1,"3,15 м",Премиум,y
4,Клубный дом с инфраструктурой,"4-комн. кв., 169,8 м², 6/11 этаж",Фрунзенская,9 минут пешком,Москва,ЦАО,р-н Хамовники,2-я Фрунзенская улица,8,210 000 000 ₽,https://www.cian.ru/sale/flat/287211689/,2012,169.0,-1,-1,6,11,Вторичка,Кирпичный,2 совмещенных,-1,-1,y
4,"4-комн. апарт., 232,5 м², 75/85 этаж",Сдан,Выставочная,1 минута пешком,Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,21с2,173 956 500 ₽,https://www.cian.ru/sale/flat/288136859/,2015,232.0,153.0,-1,75,85,Новостройка Апартаменты,Монолитный,-1,-1,-1,y
4,С широко открытыми глазами!,"4-комн. кв., 172,7 м², 5/9 этаж",Киевская,13 минут пешком,Москва,ЦАО,р-н Хамовники,Саввинская набережная,13,205 000 000 ₽,https://www.cian.ru/sale/flat/288646554/,2021,172.0,116.0,8.0,5,9,Вторичка,Монолитный,3 совмещенных,-1,-1,y
4,"4-комн. кв., 101,7 м², 1/6 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Чистые пруды,4 минуты пешком,Москва,ЦАО,р-н Басманный,Потаповский переулок,5С4,180 820 000 ₽,https://www.cian.ru/sale/flat/281686984/,2025,101.0,84.0,3.0,1,6,Новостройка,Монолитный,3 совмещенных,"5,41 м",Премиум,y
4,"4-комн. кв., 172,1 м², 5/8 этаж",,Москва (Киевский вокзал),7 минут на транспорте,Москва,ЦАО,р-н Хамовники,15А,,172 100 000 ₽,https://www.cian.ru/sale/flat/268914610/,2022,172.0,-1,23.0,5,8,Вторичка,Монолитный,3 совмещенных,-1,-1,y
4,"4-комн. кв., 297 м², 3/8 этаж",Секция 5 • Сдача корпуса 2 кв. 2023,Китай-город,15 минут пешком,Москва,ЦАО,р-н Таганский,Большой Николоворобинский переулок,9/11,459 957 600 ₽,https://www.cian.ru/sale/flat/281377532/,2023,297.0,-1,-1,3,8,Новостройка,Монолитно-кирпичный,-1,"2,7 м",Премиум,y
