rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link
3,Семейная квартира,"3-комн. кв., 130 м², 14/32 этаж",Щукинская,12 минут пешком,Москва,СЗАО,р-н Щукино,Авиационная улица,77,47 000 000 ₽,https://www.cian.ru/sale/flat/287070266/
3,"3-комн. кв., 83,3 м², 8/19 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Октябрьское поле,13 минут пешком,Москва,СЗАО,р-н Щукино,улица Расплетина,,30 821 000 ₽,https://www.cian.ru/sale/flat/267884580/
3,"3-комн. кв., 152,4 м², 4/6 этаж",,Карамышевская,3 минуты на транспорте,Москва,СЗАО,р-н Хорошево-Мневники,улица Маршала Тухачевского,58К3,43 500 000 ₽,https://www.cian.ru/sale/flat/286370879/
3,"3-комн. кв., 56,51 м², 2/48 этаж",Сдача корпуса 4 кв. 2026,Трикотажная,8 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское шоссе,95с24,15 266 772 ₽,https://www.cian.ru/sale/flat/288840370/
3,"3-комн. апарт., 69,9 м², 30/34 этаж",,Шелепиха,15 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Шелепихинская набережная,34,31 000 000 ₽,https://www.cian.ru/sale/flat/283961625/
3,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2023,Шелепиха,9 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10А,27 106 476 ₽,https://www.cian.ru/sale/flat/288339725/
3,Виды на реку,"3-комн. кв., 99,5 м², 7/19 этаж",Шелепиха,19 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Шелепихинская набережная,34к2,63 000 000 ₽,https://www.cian.ru/sale/flat/286619115/
3,"Семейная ипотека 0,01%",Секция 1 • Сдача корпуса 4 кв. 2023,Шелепиха,9 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10Б,28 851 796 ₽,https://www.cian.ru/sale/flat/284889628/
3,с ремонтом! Вид на Москва-реку!,"3-комн. кв., 52 м², 36/52 этаж",Народное Ополчение,9 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,улица Народного Ополчения,15К1,27 500 000 ₽,https://www.cian.ru/sale/flat/286729127/
3,Отделка и кухня. Скидки до 12%,Секция 5 • Сдача корпуса 2 кв. 2025,Румянцево,7 минут на транспорте,Москва,НАО (Новомосковский),м. Румянцево,№ 3 кв-л,,10 445 679 ₽,https://www.cian.ru/sale/flat/279103175/
3,КЛАДОВКА на этаже (входит в цену),"3-комн. кв., 82 м², 22/25 этаж",Филатов Луг,10 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,улица Москвитина,9к2,18 700 000 ₽,https://www.cian.ru/sale/flat/286712326/
3,"3-комн. кв., 77,9 м², 13/15 этаж",Секция 5 • Сдан,Улица Скобелевская,5 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Скобелевская,Скандинавия ЖК,улица Эдварда Грига,17 031 631 ₽,https://www.cian.ru/sale/flat/273050418/
3,Квартира с дизайнерским ремонтом,"3-комн. кв., 69,5 м², 15/15 этаж",Ольховая,9 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,проспект Магеллана,3,17 450 000 ₽,https://www.cian.ru/sale/flat/287257857/
3,"3-комн. кв., 72,1 м², 16/16 этаж",Секция 5 • Сдан,Бульвар Адмирала Ушакова,6 минут на транспорте,Москва,НАО (Новомосковский),м. Бульвар Адмирала Ушакова,Скандинавия ЖК,улица Эдварда Грига,17 288 018 ₽,https://www.cian.ru/sale/flat/282405966/
3,"3-комн. кв., 57,2 м², 11/12 этаж",,Саларьево,9 минут на транспорте,Москва,НАО (Новомосковский),м. Саларьево,улица Харлампиева,48к1,11 290 000 ₽,https://www.cian.ru/sale/flat/283210766/
3,"3-комн. кв., 60,8 м², 13/15 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Прокшино,14 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,Прокшино ЖК,8к5,13 823 544 ₽,https://www.cian.ru/sale/flat/273053359/
3,Райское местечко,"3-комн. кв., 92,7 м², 2/3 этаж",Ольховая,21 минута на транспорте,Москва,НАО (Новомосковский),м. Ольховая,Андерсен ЖК,улица Андерсена,13 700 000 ₽,https://www.cian.ru/sale/flat/286570180/
3,"3-комн. кв., 73,2 м², 2/9 этаж",Сдан,Филатов Луг,5 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,бульвар Веласкеса,6,17 791 103 ₽,https://www.cian.ru/sale/flat/284282743/
3,"3-комн. кв., 89 м², 6/10 этаж",,Коммунарка,7 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,улица Николо-Хованская,16к1,20 000 000 ₽,https://www.cian.ru/sale/flat/289078010/
3,"3-комн. кв., 60,2 м², 9/18 этаж",Секция 1 • Сдача корпуса 1 кв. 2025,Улица Горчакова,5 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Горчакова,Дзен-кварталы ЖК,,11 919 007 ₽,https://www.cian.ru/sale/flat/280244855/
3,Выгодная цена,"3-комн. кв., 78,3 м², 9/12 этаж",Бунинская аллея,15 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,улица 3-я Нововатутинская,7,12 800 000 ₽,https://www.cian.ru/sale/flat/286631236/
3,"3-комн. кв., 93,8 м², 8/9 этаж",Секция 1 • Сдача корпуса 1 кв. 2025,Рассказовка,2 минуты на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,Переделкино Ближнее мкр,17-й кв-л,18 031 225 ₽,https://www.cian.ru/sale/flat/285438373/
3,"3-комн. кв., 68,9 м², 9/12 этаж",,Филатов Луг,9 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,улица Харлампиева,48к1,11 900 000 ₽,https://www.cian.ru/sale/flat/288126594/
3,"3-комн. кв., 80,5 м², 2/21 этаж",Секция 2 • Сдача корпуса 2 кв. 2024,Рассказовка,7 минут на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,Первый Московский мкр,Первый Московский ЖК,16 444 550 ₽,https://www.cian.ru/sale/flat/286769845/
3,Выгодная цена,"3-комн. кв., 95 м², 3/17 этаж",Рассказовка,3 минуты на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,мкр. Юго-Западный,3-й мкр,19 000 000 ₽,https://www.cian.ru/sale/flat/287363296/
3,"3-комн. кв., 61,3 м², 13/17 этаж",Секция 5 • Сдача корпуса 4 кв. 2024,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,к1.3,13 270 461 ₽,https://www.cian.ru/sale/flat/277903341/
3,ЖК Скандинавия! Отличный вариант!,"3-комн. кв., 87,2 м², 6/12 этаж",Коммунарка,8 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,бульвар Скандинавский,,20 499 000 ₽,https://www.cian.ru/sale/flat/288002814/
3,"3-комн. кв., 72,9 м², 9/9 этаж",Секция 3 • Сдача корпуса 1 кв. 2024,Ольховая,14 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,Новые Ватутинки центральный мкр,к9/1.1,16 374 506 ₽,https://www.cian.ru/sale/flat/281632671/
3,Паркет и премиум окна,"3-комн. кв., 85 м², 17/18 этаж",Рассказовка,19 минут пешком,Москва,НАО (Новомосковский),м. Рассказовка,улица Бориса Пастернака,31к1,19 700 000 ₽,https://www.cian.ru/sale/flat/284750168/
3,"3-комн. кв., 77,8 м², 2/9 этаж",Сдача корпуса 1 кв. 2025,Ольховая,11 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,Новые Ватутинки Заречный мкр,,12 914 800 ₽,https://www.cian.ru/sale/flat/281502962/
3,"3-комн. кв., 67,1 м², 2/4 этаж",,Филатов Луг,14 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,улица Жемчужная,1к9,8 500 000 ₽,https://www.cian.ru/sale/flat/279096776/
3,"3-комн. кв., 66,1 м², 10/14 этаж",Секция 4 • Сдан,Ольховая,9 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,улица Гренадерская,9к1,13 353 600 ₽,https://www.cian.ru/sale/flat/288832046/
3,Скандинавский комфорт у воды!,"3-комн. кв., 81,4 м², 12/17 этаж",Рассказовка,15 минут пешком,Москва,НАО (Новомосковский),м. Рассказовка,улица Бориса Пастернака,33к1,18 970 000 ₽,https://www.cian.ru/sale/flat/288550250/
3,"3-комн. кв., 61,3 м², 11/19 этаж",Секция 2 • Сдача корпуса 4 кв. 2024,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,к2.4,13 298 974 ₽,https://www.cian.ru/sale/flat/279343117/
3,"3-комн. кв., 104 м², 11/12 этаж",,Бунинская аллея,9 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,проспект Куприна,36к1,21 900 000 ₽,https://www.cian.ru/sale/flat/289034517/
3,"3-комн. кв., 75,2 м², 16/22 этаж",Секция 2 • Сдача корпуса 2 кв. 2024,Рассказовка,7 минут на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,Первый Московский мкр,Первый Московский ЖК,13 164 579 ₽,https://www.cian.ru/sale/flat/285444450/
3,"3-комн. кв., 60 м², 4/17 этаж",,Филатов Луг,20 минут пешком,Москва,НАО (Новомосковский),м. Филатов Луг,улица Никитина,11к7,15 500 000 ₽,https://www.cian.ru/sale/flat/285486895/
3,"3-комн. апарт., 88,49 м², 2/5 этаж",Сдача корпуса 4 кв. 2024,Площадь Революции,2 минуты пешком,Москва,ЦАО,р-н Тверской,Ильинка 3/8 ЖК,,172 800 000 ₽,https://www.cian.ru/sale/flat/281896679/
3,Уникальная квартира! 2 спальни!,"3-комн. кв., 160 м², 4/13 этаж",Фрунзенская,14 минут пешком,Москва,ЦАО,р-н Хамовники,Погодинская улица,2,215 000 000 ₽,https://www.cian.ru/sale/flat/289144313/
3,"3-комн. кв., 149,6 м², 3/5 этаж",Сдан,Александровский сад,12 минут пешком,Москва,ЦАО,р-н Якиманка,Софийская набережная,18,366 855 104 ₽,https://www.cian.ru/sale/flat/286955472/
3,Новый ремонт I Ключи на руках,"3-комн. кв., 98 м², 3/4 этаж",Смоленская,3 минуты пешком,Москва,ЦАО,р-н Арбат,улица Арбат,38/1С2,68 000 000 ₽,https://www.cian.ru/sale/flat/281255588/
3,"3-комн. кв., 126,3 м², 7/18 этаж",Сдача корпуса 4 кв. 2026,Воробьёвы горы,15 минут пешком,Москва,ЦАО,р-н Хамовники,Коллекция Лужники ЖК,,107 857 000 ₽,https://www.cian.ru/sale/flat/286934979/
3,"3-комн. кв., 216,5 м², 15/15 этаж",,Кузнецкий мост,10 минут пешком,Москва,ЦАО,р-н Мещанский,Цветной бульвар,2,230 000 000 ₽,https://www.cian.ru/sale/flat/285865046/
3,Первые башни REDS в Republic,Секция 2 • Сдача корпуса 3 кв. 2025,Белорусская,14 минут пешком,Москва,ЦАО,р-н Пресненский,Репаблик ЖК,,64 909 467 ₽,https://www.cian.ru/sale/flat/276305463/
3,"3-комн. кв., 106 м², 10/23 этаж",,Бауманская,17 минут пешком,Москва,ЦАО,р-н Басманный,набережная Академика Туполева,15,44 900 000 ₽,https://www.cian.ru/sale/flat/288744330/
3,"3-комн. кв., 142,1 м², 2/14 этаж",Секция 1 • Сдача корпуса 2 кв. 2024,Третьяковская,5 минут пешком,Москва,ЦАО,р-н Якиманка,Лаврушинский ЖК,,227 360 000 ₽,https://www.cian.ru/sale/flat/281050892/
3,Эксклюзивная продажа,"3-комн. кв., 132 м², 6/22 этаж",Проспект Мира,8 минут пешком,Москва,ЦАО,р-н Красносельский,Грохольский переулок,28,49 900 000 ₽,https://www.cian.ru/sale/flat/288351062/
3,"3-комн. апарт., 109,7 м², 2/6 этаж",Секция 7 • Сдан,Арбатская,4 минуты пешком,Москва,ЦАО,р-н Арбат,Поварская улица,8/1к1,104 544 100 ₽,https://www.cian.ru/sale/flat/268579036/
3,Гостиная с видом на набережную,"3-комн. кв., 156,5 м², 6/14 этаж",Киевская,11 минут пешком,Москва,ЦАО,р-н Хамовники,переулок 1-й Тружеников,16,340 000 000 ₽,https://www.cian.ru/sale/flat/284181848/
3,"3-комн. апарт., 119,45 м², 2/6 этаж",Сдача корпуса 4 кв. 2024,Новокузнецкая,15 минут пешком,Москва,ЦАО,р-н Замоскворечье,Космодамианская набережная,4/22С9,132 255 040 ₽,https://www.cian.ru/sale/flat/281159338/
3,Квартира с ХОРОШИМИ видами!,"3-комн. кв., 97,87 м², 9/13 этаж",Москва (Киевский вокзал),6 минут на транспорте,Москва,ЦАО,р-н Хамовники,15кБ,,98 000 000 ₽,https://www.cian.ru/sale/flat/273080269/
3,"3-комн. кв., 204 м², 3/6 этаж",Сдача корпуса 1 кв. 2026,Москва (Киевский вокзал),7 минут на транспорте,Москва,ЦАО,р-н Хамовники,1С1,,402 150 000 ₽,https://www.cian.ru/sale/flat/286944840/
3,"3-комн. кв., 120,83 м², 4/21 этаж",,Беговая,6 минут на транспорте,Москва,ЦАО,р-н Пресненский,Жилой Лаки кв-л,,88 000 000 ₽,https://www.cian.ru/sale/flat/280407302/
3,182 кв.м. Вид на центр. Отделка,Сдача корпуса 2 кв. 2023,Улица 1905 года,6 минут пешком,Москва,ЦАО,р-н Пресненский,улица Костикова,,222 950 000 ₽,https://www.cian.ru/sale/flat/272819955/
3,"3-комн. кв., 121 м², 7/10 этаж",,Новокузнецкая,5 минут пешком,Москва,ЦАО,р-н Замоскворечье,Большая Татарская улица,7к2,130 000 000 ₽,https://www.cian.ru/sale/flat/287741726/
3,"3-комн. кв., 120,4 м², 7/8 этаж",Секция 2 • Сдача корпуса 2 кв. 2023,Китай-город,15 минут пешком,Москва,ЦАО,р-н Таганский,Большой Николоворобинский переулок,9/11,158 807 600 ₽,https://www.cian.ru/sale/flat/281377511/
3,Продумана до мелочей,"3-комн. кв., 121 м², 7/10 этаж",Новокузнецкая,5 минут пешком,Москва,ЦАО,р-н Замоскворечье,Большая Татарская улица,7к2,130 000 000 ₽,https://www.cian.ru/sale/flat/275261672/
3,"3-комн. апарт., 112,9 м², 10/13 этаж",Сдан,Смоленская,8 минут пешком,Москва,ЦАО,р-н Арбат,улица Новый Арбат,,109 000 000 ₽,https://www.cian.ru/sale/flat/288650991/
3,"3-комн. кв., 92,12 м², 3/21 этаж",,Баррикадная,2 минуты на транспорте,Москва,ЦАО,р-н Пресненский,2-я Звенигородская улица,12к8,86 915 220 ₽,https://www.cian.ru/sale/flat/279615582/
3,"3-комн. апарт., 187,5 м², 37/85 этаж",Сдан,Выставочная,1 минута пешком,Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,21с2,116 817 187 ₽,https://www.cian.ru/sale/flat/288136849/
3,"3-комн. кв., 143 м², 9/12 этаж",,Спортивная,9 минут пешком,Москва,ЦАО,р-н Хамовники,улица Ефремова,10с1к4/2,170 000 000 ₽,https://www.cian.ru/sale/flat/274735456/
3,"3-комн. кв., 79,5 м², 1/6 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Чистые пруды,4 минуты пешком,Москва,ЦАО,р-н Басманный,Потаповский переулок,5С4,134 760 000 ₽,https://www.cian.ru/sale/flat/281686954/
3,Лучшая цена! Виды!,"3-комн. кв., 108 м², 9/21 этаж",Улица 1905 года,5 минут пешком,Москва,ЦАО,р-н Пресненский,2-я Звенигородская улица,12к7,97 000 000 ₽,https://www.cian.ru/sale/flat/279262947/
3,"3-комн. кв., 207,81 м², 10/14 этаж",Сдача корпуса 4 кв. 2025,Киевская,13 минут пешком,Москва,ЦАО,р-н Хамовники,переулок 1-й Тружеников,12,425 131 280 ₽,https://www.cian.ru/sale/flat/289081053/
3,Вид на набережную,"3-комн. апарт., 187 м², 39/75 этаж",Деловой центр,3 минуты пешком,Москва,ЦАО,р-н Пресненский,набережная Пресненская,8с1,120 000 000 ₽,https://www.cian.ru/sale/flat/285286927/
3,"3-комн. кв., 85,13 м², 6/43 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Дмитровская,7 минут пешком,Москва,САО,р-н Савеловский,2-я Хуторская улица,34,32 200 478 ₽,https://www.cian.ru/sale/flat/288221441/
3,"3-комн. кв., 75,3 м², 6/6 этаж",,Полежаевская,2 минуты на транспорте,Москва,САО,р-н Хорошевский,улица Зорге,6к1,30 700 000 ₽,https://www.cian.ru/sale/flat/280647840/
3,"3-комн. кв., 95,78 м², 20/20 этаж",Секция 1 • Сдан,Беломорская,5 минут на транспорте,Москва,САО,р-н Левобережный,Акватория ЖК,B1,45 500 000 ₽,https://www.cian.ru/sale/flat/253129959/
3,"3-комн. кв., 82,2 м², 37/41 этаж",,Динамо,17 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/5,55 000 000 ₽,https://www.cian.ru/sale/flat/275895957/
3,Жилой комплекс бизнес-класса SOUL,Сдача корпуса 3 кв. 2025,Красный Балтиец,4 минуты пешком,Москва,САО,р-н Аэропорт,Часовая улица,28к8,28 274 304 ₽,https://www.cian.ru/sale/flat/283996749/
3,2 спальни | PRIME PARK,"3-комн. кв., 81,8 м², 6/41 этаж",Аэропорт,12 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,39 900 000 ₽,https://www.cian.ru/sale/flat/287951288/
3,"3-комн. кв., 100,4 м², 38/43 этаж",Секция 1 • Сдан,Селигерская,10 минут пешком,Москва,САО,р-н Западное Дегунино,Ильменский проезд,14к1,41 104 764 ₽,https://www.cian.ru/sale/flat/270240511/
3,"3-комн. кв., 81,8 м², 8/41 этаж",,Динамо,15 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,45 000 000 ₽,https://www.cian.ru/sale/flat/279484723/
3,"3-комн. кв., 85,1 м², 3/25 этаж",Секция 1 • Сдан,Беговая,13 минут пешком,Москва,САО,р-н Хорошевский,улица Маргелова,3к5,30 721 100 ₽,https://www.cian.ru/sale/flat/266637638/
3,"3-комн. кв., 72 м², 12/17 этаж",,Полежаевская,9 минут пешком,Москва,САО,р-н Хорошевский,Хорошевское шоссе,17,23 500 000 ₽,https://www.cian.ru/sale/flat/287389364/
3,"3-комн. апарт., 91,13 м², 4/21 этаж",Секция 1 • Сдача корпуса 3 кв. 2024,Белорусская,7 минут пешком,Москва,САО,р-н Беговой,улица 1-я Ямского Поля,28С3,38 559 999 ₽,https://www.cian.ru/sale/flat/277738097/
3,"3-комн. кв., 82 м², 6/41 этаж",,Аэропорт,12 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,39 900 000 ₽,https://www.cian.ru/sale/flat/283718506/
3,"3-комн. кв., 62,8 м², 6/19 этаж",Секция 5 • Сдача корпуса 1 кв. 2025,Гражданская,10 минут пешком,Москва,САО,р-н Савеловский,Старый Петровско-Разумовский проезд,1/23С5,22 105 600 ₽,https://www.cian.ru/sale/flat/287541366/
3,Просторная квартира! Клубный дом,"3-комн. кв., 91,3 м², 7/15 этаж",Аэропорт,7 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,52,31 500 000 ₽,https://www.cian.ru/sale/flat/288716856/
3,"3-комн. кв., 85,6 м², 15/15 этаж",Секция 5 • Сдача корпуса 3 кв. 2024,Коптево,6 минут пешком,Москва,САО,р-н Головинский,Михалковская улица,48С8,24 558 640 ₽,https://www.cian.ru/sale/flat/286426764/
3,Самая выгодная трешка в комплексе,"3-комн. кв., 84 м², 6/41 этаж",Аэропорт,12 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,39 900 000 ₽,https://www.cian.ru/sale/flat/286717699/
3,"Семейная ипотека 0,01%",Сдача корпуса 3 кв. 2024,Селигерская,10 минут пешком,Москва,САО,р-н Западное Дегунино,Северный ао,Левел Селигерская ЖК,19 073 802 ₽,https://www.cian.ru/sale/flat/284890747/
3,Обслуживание Hyatt 5 *,"3-комн. апарт., 175,8 м², 9/10 этаж",Динамо,7 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с31,120 000 000 ₽,https://www.cian.ru/sale/flat/275854492/
3,"Старт продаж, бизнес-класс.",Сдача корпуса 3 кв. 2025,Зорге,6 минут пешком,Москва,САО,р-н Сокол,улица Зорге,,24 240 700 ₽,https://www.cian.ru/sale/flat/288822166/
3,"3-комн. кв., 107,6 м², 3/24 этаж",,Белорусская,8 минут пешком,Москва,САО,р-н Беговой,Верхняя улица,20к1,68 500 000 ₽,https://www.cian.ru/sale/flat/274702304/
3,"3-комн. кв., 113,6 м², 36/41 этаж",Сдан,Аэропорт,11 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/5,80 469 251 ₽,https://www.cian.ru/sale/flat/288377315/
3,Панорамные виды на парк,"3-комн. апарт., 121,8 м², 14/15 этаж",Динамо,9 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с38,89 000 000 ₽,https://www.cian.ru/sale/flat/287816581/
3,"3-комн. кв., 76,17 м², 9/22 этаж",Сдача корпуса 1 кв. 2024,Коптево,8 минут пешком,Москва,САО,р-н Коптево,Старокоптевский переулок,4,27 268 860 ₽,https://www.cian.ru/sale/flat/286886943/
3,Премиальная отделка,"3-комн. апарт., 81 м², 13/15 этаж",Динамо,10 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с39,56 000 000 ₽,https://www.cian.ru/sale/flat/280559162/
3,"3-комн. апарт., 85,9 м², 7/8 этаж",Сдача корпуса 2 кв. 2024,Петровский Парк,5 минут пешком,Москва,САО,р-н Савеловский,улица Верхняя Масловка,20,40 370 340 ₽,https://www.cian.ru/sale/flat/287829379/
3,"Новая отделка, лучшая цена!","3-комн. кв., 127 м², 6/24 этаж",Белорусская,8 минут пешком,Москва,САО,р-н Беговой,Верхняя улица,20к1,92 500 000 ₽,https://www.cian.ru/sale/flat/279823509/
3,Сити-комплекс Мята. Дом сдан!,Секция 1 • Сдан,Хорошёвская,10 минут пешком,Москва,САО,р-н Хорошевский,1-я Магистральная улица,25,17 398 446 ₽,https://www.cian.ru/sale/flat/288325340/
3,"3-комн. кв., 84,4 м², 4/24 этаж",,Белорусская,8 минут пешком,Москва,САО,р-н Беговой,Верхняя улица,20к1,67 500 000 ₽,https://www.cian.ru/sale/flat/286929559/
3,Клубный дом премиум-класса,Сдача корпуса 2 кв. 2025,Свиблово,10 минут пешком,Москва,СВАО,р-н Свиблово,Снежная улица,вл22к3,39 677 985 ₽,https://www.cian.ru/sale/flat/281553083/
3,Новая  с евроремонтом в центре,"3-комн. кв., 75,7 м², 2/14 этаж",Савёловская,19 минут пешком,Москва,СВАО,р-н Марьина роща,Складочная улица,6к4,23 800 000 ₽,https://www.cian.ru/sale/flat/277916287/
3,"3-комн. кв., 86,08 м², 8/55 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Рижская,14 минут пешком,Москва,СВАО,р-н Марьина роща,улица 4-я Марьиной рощи,12к2,29 680 384 ₽,https://www.cian.ru/sale/flat/263173770/
