rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link,year_of_construction,total_meters,living_meters,kitchen_meters,floor,floors_count,flat_type,house_type,wc,ceiling,class,processed
3,"3-комн. кв., 80 м², 2/17 этаж",,Крымская,8 минут пешком,Москва,ЮАО,р-н Донской,Загородное шоссе,8К2,28 000 000 ₽,https://www.cian.ru/sale/flat/287223893/,2006,80.0,50.0,13.0,2,17,Вторичка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. кв., 82,1 м², 2/30 этаж",Сдача корпуса 3 кв. 2025,Аннино,3 минуты пешком,Москва,ЮАО,р-н Чертаново Южное,Варшавские Ворота ЖК,,19 621 900 ₽,https://www.cian.ru/sale/flat/288377937/,2025,82.0,44.0,16.0,2,30,Новостройка,Монолитный,-1,3 м,Комфорт,y
3,Зеленый остров в центре Москвы,"3-комн. кв., 89 м², 12/20 этаж",Технопарк,6 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,12к1,32 000 000 ₽,https://www.cian.ru/sale/flat/285252412/,2022,89.0,48.0,20.0,12,20,Вторичка,Монолитный,"1 совмещенный, 1 раздельный","2,95 м",-1,y
3,"3-комн. кв., 79 м², 4/26 этаж",Секция 1 • Сдача корпуса 2 кв. 2023,Лесопарковая,7 минут пешком,Москва,ЮАО,р-н Чертаново Южное,Зеленая Вертикаль ЖК,6,19 750 000 ₽,https://www.cian.ru/sale/flat/286504881/,2023,79.0,-1,-1,4,26,Новостройка,Панельный,-1,"2,6 м",Комфорт,y
3,Эксклюзивное предложение,"3-комн. кв., 123,8 м², 6/7 этаж",ЗИЛ,17 минут пешком,Москва,ЮАО,р-н Даниловский,набережная Марка Шагала,1к2,69 000 000 ₽,https://www.cian.ru/sale/flat/288785650/,2019,123.0,65.0,23.0,6,7,Вторичка,Монолитный,2 совмещенных,"3,2 м",-1,y
3,"3-комн. кв., 72,6 м², 30/33 этаж",Секция 1 • Сдача корпуса 1 кв. 2025,Коломенская,19 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,Второй Нагатинский ЖК,5,20 561 037 ₽,https://www.cian.ru/sale/flat/286577153/,2025,72.0,32.0,26.0,30,33,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,"3-комн. кв., 71 м², 11/15 этаж",,ЗИЛ,17 минут пешком,Москва,ЮАО,р-н Даниловский,набережная Марка Шагала,11,35 250 000 ₽,https://www.cian.ru/sale/flat/287905036/,2023,71.0,45.0,8.0,11,15,Новостройка,Монолитный,"1 совмещенный, 1 раздельный",3 м,-1,y
3,"3-комн. кв., 76,2 м², 14/33 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Нагатинская,5 минут на транспорте,Москва,ЮАО,р-н Нагатино-Садовники,Второй Нагатинский ЖК,к1.1,20 741 946 ₽,https://www.cian.ru/sale/flat/287115373/,2025,76.0,31.0,24.0,14,33,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,Агенту бонус! 65.6 кв Планировка!,"3-комн. кв., 65,6 м², 4/9 этаж",Красногвардейская,7 минут пешком,Москва,ЮАО,р-н Зябликово,Кустанайская улица,9К1,12 700 000 ₽,https://www.cian.ru/sale/flat/288757348/,1977,65.0,-1,6.0,4,9,Вторичка,Монолитный,1 раздельный,"2,64 м",-1,y
3,"3-комн. кв., 78,8 м², 4/26 этаж",Секция 1 • Сдан,Лесопарковая,1 минута пешком,Москва,ЮАО,р-н Чертаново Южное,Варшавское шоссе,170Ек11,20 685 000 ₽,https://www.cian.ru/sale/flat/278955074/,2022,78.0,-1,-1,4,26,Новостройка,Панельный,-1,"2,6 м",Комфорт,y
3,ОТЛИЧНЫЙ ВАРИАНТ!!! Звоните!,"3-комн. кв., 62,2 м², 5/5 этаж",Автозаводская,7 минут пешком,Москва,ЮАО,р-н Даниловский,переулок Пересветов,4к1,17 000 000 ₽,https://www.cian.ru/sale/flat/287717217/,1928,62.0,39.0,8.0,5,5,Вторичка,Кирпичный,1 раздельный,3 м,-1,y
3,"3-комн. кв., 74,9 м², 14/30 этаж",Секция 6 • Сдача корпуса 3 кв. 2025,Аннино,3 минуты пешком,Москва,ЮАО,р-н Чертаново Южное,Варшавские Ворота ЖК,,20 897 100 ₽,https://www.cian.ru/sale/flat/282786346/,2025,74.0,41.0,14.0,14,30,Новостройка,Монолитный,-1,3 м,Комфорт,y
3,"3-комн. кв., 62,7 м², 2/12 этаж",,Нагатинский Затон,2 минуты пешком,Москва,ЮАО,р-н Нагатинский затон,Коломенская улица,5,16 700 000 ₽,https://www.cian.ru/sale/flat/288570575/,1982,62.0,39.0,7.0,2,12,Вторичка,Панельный,1 раздельный,-1,-1,y
3,"3-комн. кв., 72,1 м², 5/52 этаж",Сдача корпуса 2 кв. 2026,Москворечье,18 минут пешком,Москва,ЮАО,р-н Москворечье-Сабурово,Вэйв ЖК,1,21 228 907 ₽,https://www.cian.ru/sale/flat/288572816/,2026,72.0,39.0,6.0,5,52,Новостройка,Монолитный,-1,-1,Бизнес,y
3,"3-комн. кв., 69 м², 13/25 этаж",,Домодедовская,9 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Южное,Ясеневая улица,12к1,20 000 000 ₽,https://www.cian.ru/sale/flat/288181970/,2019,69.0,30.0,20.0,13,25,Вторичка,Панельный,1 раздельный,"2,7 м",-1,y
3,"3-комн. кв., 84,2 м², 5/22 этаж",Сдача корпуса 2 кв. 2025,Нагатинская,3 минуты на транспорте,Москва,ЮАО,р-н Нагатино-Садовники,Второй Нагатинский ЖК,к1.5,22 948 828 ₽,https://www.cian.ru/sale/flat/287891852/,2025,84.0,37.0,22.0,5,22,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,"3-комн. кв., 77,5 м², 15/21 этаж",,Коломенская,6 минут на транспорте,Москва,ЮАО,р-н Нагатинский затон,Коломенская улица,12к3,30 250 000 ₽,https://www.cian.ru/sale/flat/287672983/,2016,77.0,48.0,9.0,15,21,Вторичка,-1,1 раздельный,"2,85 м",-1,y
3,"3-комн. кв., 68,3 м², 17/19 этаж",Секция 6 • Сдача корпуса 2 кв. 2024,Коломенская,4 минуты на транспорте,Москва,ЮАО,р-н Нагатинский затон,Ривер Парк ЖК,,23 511 318 ₽,https://www.cian.ru/sale/flat/258098593/,2024,68.0,48.0,9.0,17,19,Новостройка,"Монолитно-кирпичный, монолитный",-1,-1,Бизнес,y
3,"3-комн. апарт., 68 м², 8/8 этаж",,Крестьянская застава,5 минут на транспорте,Москва,ЮАО,р-н Даниловский,2-й Павелецкий проезд,5С1,39 800 000 ₽,https://www.cian.ru/sale/flat/286219161/,2016,68.0,-1,-1,8,8,Вторичка Апартаменты,Монолитный,2 раздельных,"5,7 м",-1,y
3,"3-комн. кв., 59,6 м², 2/32 этаж",Сдача корпуса 3 кв. 2026,Павелецкая,17 минут пешком,Москва,ЮАО,р-н Даниловский,,,23 851 920 ₽,https://www.cian.ru/sale/flat/286921283/,2026,59.0,-1,-1,2,32,Новостройка,Монолитный,-1,"3,15 м",Премиум,y
3,Видовая просторная квартира!,"3-комн. кв., 95 м², 22/33 этаж",Нагатинская,13 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,1-й Нагатинский проезд,11к1,30 000 000 ₽,https://www.cian.ru/sale/flat/289146289/,2011,95.0,-1,-1,22,33,Вторичка,Монолитный,2 совмещенных,"2,7 м",-1,y
3,"3-комн. кв., 88,4 м², 6/22 этаж",Секция 1 • Сдача корпуса 3 кв. 2025,Красный Строитель,9 минут на транспорте,Москва,ЮАО,р-н Чертаново Центральное,,,24 723 833 ₽,https://www.cian.ru/sale/flat/285244044/,2025,88.0,-1,-1,6,22,Новостройка,Монолитно-кирпичный,-1,"2,7 м",-1,y
3,"3-комн. кв., 77,8 м², 21/22 этаж",,Москворечье,6 минут на транспорте,Москва,ЮАО,р-н Орехово-Борисово Южное,20/2,,18 800 000 ₽,https://www.cian.ru/sale/flat/286078120/,1987,77.0,44.0,10.0,21,22,Вторичка,Монолитный,1 раздельный,"2,8 м",-1,y
3,"3-комн. кв., 72,9 м², 30/52 этаж",Сдача корпуса 2 кв. 2026,Москворечье,18 минут пешком,Москва,ЮАО,р-н Москворечье-Сабурово,Вэйв ЖК,1,25 128 630 ₽,https://www.cian.ru/sale/flat/288696798/,2026,72.0,39.0,6.0,30,52,Новостройка,Монолитный,-1,-1,Бизнес,y
3,"3-комн. кв., 51 м², 7/9 этаж",,Домодедовская,7 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Северное,Ореховый бульвар,23К1,10 700 000 ₽,https://www.cian.ru/sale/flat/289005825/,1975,51.0,33.0,6.0,7,9,Вторичка,Панельный,1 раздельный,"2,65 м",-1,y
3,"3-комн. кв., 65,9 м², 31/34 этаж",Секция 5 • Сдача корпуса 3 кв. 2025,Калужская,8 минут пешком,Москва,ЮЗАО,р-н Обручевский,Эвер ЖК,,26 432 490 ₽,https://www.cian.ru/sale/flat/279330931/,2025,65.0,-1,-1,31,34,Новостройка,Монолитный,-1,-1,Бизнес,y
3,Прекрасная квартира для семьи!,"3-комн. кв., 69 м², 3/5 этаж",Профсоюзная,10 минут пешком,Москва,ЮЗАО,р-н Академический,улица Кржижановского,1/19,24 000 000 ₽,https://www.cian.ru/sale/flat/289006473/,1956,69.0,48.0,8.0,3,5,Вторичка,Кирпичный,1 совмещенный,3 м,-1,y
3,"3-комн. кв., 61,95 м², 17/25 этаж",Секция 1 • Сдача корпуса 3 кв. 2023,Воронцовская,4 минуты пешком,Москва,ЮЗАО,р-н Обручевский,Афи Парк Воронцовский ЖК,,27 214 635 ₽,https://www.cian.ru/sale/flat/283167975/,2023,61.0,-1,-1,17,25,Новостройка,Монолитный,-1,-1,-1,y
3,"3-комн. кв., 75,1 м², 2/8 этаж",,Университет,14 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,74,26 000 000 ₽,https://www.cian.ru/sale/flat/288078361/,1958,75.0,55.0,6.0,2,8,Вторичка,Кирпичный,1 совмещенный,-1,-1,y
3,"3-комн. кв., 63,53 м², 18/25 этаж",Сдача корпуса 3 кв. 2023,Воронцовская,4 минуты пешком,Москва,ЮЗАО,р-н Обручевский,Афи Парк Воронцовский ЖК,,27 499 596 ₽,https://www.cian.ru/sale/flat/287510960/,2023,63.0,-1,-1,18,25,Новостройка,Монолитный,-1,-1,-1,y
3,"3-комн. кв., 60 м², 3/9 этаж",,Новые Черёмушки,17 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Цюрупы,11К3,18 800 000 ₽,https://www.cian.ru/sale/flat/287265705/,1976,60.0,40.0,6.0,3,9,Вторичка,-1,1 совмещенный,-1,-1,y
3,"3-комн. кв., 66,4 м², 11/42 этаж",Сдача корпуса 3 кв. 2023,Нагорная,19 минут пешком,Москва,ЮЗАО,р-н Котловка,Энитео ЖК,к1,31 194 720 ₽,https://www.cian.ru/sale/flat/287774516/,2023,66.0,-1,-1,11,42,Новостройка,Монолитный,-1,"2,95 м",Бизнес,y
3,"3-комн. кв., 52,1 м², 4/9 этаж",,Ясенево,19 минут пешком,Москва,ЮЗАО,р-н Ясенево,Соловьиный проезд,8,12 990 000 ₽,https://www.cian.ru/sale/flat/288634436/,1978,52.0,-1,6.0,4,9,Вторичка,-1,1 раздельный,-1,-1,y
3,"3-комн. кв., 68,38 м², 23/25 этаж",Сдача корпуса 3 кв. 2023,Воронцовская,4 минуты пешком,Москва,ЮЗАО,р-н Обручевский,Афи Парк Воронцовский ЖК,,31 203 162 ₽,https://www.cian.ru/sale/flat/287510989/,2023,68.0,-1,-1,23,25,Новостройка,Монолитный,-1,-1,-1,y
3,"3-комн. кв., 64 м², 17/17 этаж",,Академическая,4 минуты на транспорте,Москва,ЮЗАО,р-н Академический,Большая Черемушкинская улица,2К3,16 000 000 ₽,https://www.cian.ru/sale/flat/288574574/,1969,64.0,46.0,8.0,17,17,Вторичка,Панельный,1 раздельный,-1,-1,y
3,"3-комн. кв., 68,3 м², 14/42 этаж",Сдача корпуса 3 кв. 2023,Нагорная,19 минут пешком,Москва,ЮЗАО,р-н Котловка,Энитео ЖК,к1,33 972 420 ₽,https://www.cian.ru/sale/flat/287774518/,2023,68.0,26.0,22.0,14,42,Новостройка,Монолитный,2 раздельных,"2,95 м",Бизнес,y
3,3-х комнатная в Сталинском доме,"3-комн. кв., 78 м², 3/8 этаж",Университет,16 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,81/2,32 500 000 ₽,https://www.cian.ru/sale/flat/289106019/,1958,78.0,51.0,10.0,3,8,Вторичка,Кирпичный,1 раздельный,3 м,-1,y
3,"3-комн. кв., 68,5 м², 28/42 этаж",Секция 2 • Сдача корпуса 2 кв. 2023,Крымская,18 минут пешком,Москва,ЮЗАО,р-н Котловка,Энитео ЖК,к2,34 167 800 ₽,https://www.cian.ru/sale/flat/287404797/,2023,68.0,-1,-1,28,42,Новостройка,Монолитный,-1,"3,3 м",Бизнес,y
3,Лучшее предложение,"3-комн. кв., 101,6 м², 12/28 этаж",Калужская,13 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Академика Волгина,,33 000 000 ₽,https://www.cian.ru/sale/flat/282983668/,2023,101.0,52.0,17.0,12,28,Новостройка,Монолитный,"2 совмещенных, 1 раздельный",-1,-1,y
3,Назовите свою цену на квартиру,Секция 3 • Сдача корпуса 4 кв. 2023,Калужская,13 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Академика Волгина,2С3,35 084 000 ₽,https://www.cian.ru/sale/flat/287078949/,2023,78.0,51.0,9.0,29,47,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
3,"3-комн. кв., 62,6 м², 16/42 этаж",,Крымская,8 минут на транспорте,Москва,ЮЗАО,р-н Котловка,Энитео ЖК,к1,23 500 000 ₽,https://www.cian.ru/sale/flat/287828758/,2023,62.0,24.0,24.0,16,42,Новостройка,Монолитный,2 совмещенных,3 м,-1,y
3,Ипотека траншами 30.000 руб./мес,Секция 1 • Сдача корпуса 4 кв. 2023,Калужская,17 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Академика Волгина,2С2,35 792 760 ₽,https://www.cian.ru/sale/flat/285771048/,2023,78.0,45.0,11.0,29,47,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
3,"3-комн. кв., 64,8 м², 1/9 этаж",,Коньково,7 минут пешком,Москва,ЮЗАО,р-н Теплый Стан,Профсоюзная улица,136К2,13 900 000 ₽,https://www.cian.ru/sale/flat/285814080/,1972,64.0,29.0,5.0,1,9,Вторичка,-1,1 раздельный,"2,64 м",-1,y
3,"3-комн. кв., 64,5 м², 31/32 этаж",Секция 3 • Сдан,Калужская,18 минут пешком,Москва,ЮЗАО,р-н Черемушки,Херсонская улица,43к5,38 700 000 ₽,https://www.cian.ru/sale/flat/281534354/,2021,64.0,-1,-1,31,32,Новостройка,Монолитный,-1,"3,1 м",Премиум,y
3,Супер вид! 2 спальни!,"3-комн. кв., 110 м², 21/51 этаж",Новаторская,20 минут пешком,Москва,ЮЗАО,р-н Обручевский,Ленинский проспект,111к1,30 000 000 ₽,https://www.cian.ru/sale/flat/289100388/,2010,110.0,-1,-1,21,51,Вторичка,Монолитный,"1 совмещенный, 1 раздельный","3,1 м",-1,y
3,"3-комн. кв., 96,6 м², 28/32 этаж",Секция 3 • Сдан,Калужская,18 минут пешком,Москва,ЮЗАО,р-н Черемушки,Херсонская улица,43к5,39 412 800 ₽,https://www.cian.ru/sale/flat/264100668/,2021,96.0,55.0,15.0,28,32,Новостройка,Монолитный,-1,"3,1 м",Премиум,y
3,"3-комн. кв., 86,7 м², 16/46 этаж",,Калужская,13 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Академика Волгина,,28 800 000 ₽,https://www.cian.ru/sale/flat/281870452/,2023,86.0,46.0,11.0,16,46,Новостройка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. кв., 96,4 м², 30/32 этаж",Секция 3 • Сдан,Калужская,18 минут пешком,Москва,ЮЗАО,р-н Черемушки,Херсонская улица,43к5,39 495 080 ₽,https://www.cian.ru/sale/flat/264100694/,2021,96.0,55.0,15.0,30,32,Новостройка,Монолитный,-1,"3,1 м",Премиум,y
3,"3-комн. кв., 59,8 м², 2/9 этаж",,Тёплый Стан,4 минуты на транспорте,Москва,ЮЗАО,р-н Теплый Стан,улица Генерала Тюленева,7К1,13 800 000 ₽,https://www.cian.ru/sale/flat/289063118/,1974,59.0,39.0,8.0,2,9,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
3,"3-комн. кв., 122,1 м², 6/32 этаж",Секция 2 • Сдан,Калужская,18 минут пешком,Москва,ЮЗАО,р-н Черемушки,Херсонская улица,43к5,45 040 248 ₽,https://www.cian.ru/sale/flat/264100305/,2021,122.0,52.0,32.0,6,32,Новостройка,Монолитный,-1,"3,1 м",Премиум,y
3,"3-комн. кв., 65 м², 7/8 этаж",,Новаторская,5 минут на транспорте,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,82/2,26 500 000 ₽,https://www.cian.ru/sale/flat/288653956/,1958,65.0,-1,7.0,7,8,Вторичка,Кирпичный,1 совмещенный,"2,64 м",-1,y
3,"3-комн. кв., 83,7 м², 25/32 этаж",Секция 3 • Сдан,Калужская,18 минут пешком,Москва,ЮЗАО,р-н Черемушки,Херсонская улица,43к5,48 546 000 ₽,https://www.cian.ru/sale/flat/278952375/,2021,83.0,-1,-1,25,32,Новостройка,Монолитный,-1,"3,1 м",Премиум,y
3,"3-комн. кв., 86,5 м², 7/8 этаж",,Проспект Вернадского,20 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,86,27 850 000 ₽,https://www.cian.ru/sale/flat/223456219/,1957,86.0,60.0,12.0,7,8,Вторичка,Кирпичный,1 совмещенный,"2,9 м",-1,y
3,"3-комн. кв., 67,1 м², 7/14 этаж",Секция 1 • Сдан,Минская,13 минут пешком,Москва,ЗАО,р-н Раменки,Вест Гарден ЖК,к16,36 040 000 ₽,https://www.cian.ru/sale/flat/281699163/,2023,67.0,27.0,25.0,7,14,Новостройка,Монолитный,-1,"3,13 м",Бизнес,y
3,"3-комн. апарт., 60,1 м², 8/30 этаж",,Багратионовская,4 минуты на транспорте,Москва,ЗАО,р-н Филевский парк,Береговой проезд,5к1,31 900 000 ₽,https://www.cian.ru/sale/flat/286598207/,2015,60.0,-1,20.0,8,30,Вторичка Апартаменты,Блочный,1 совмещенный,3 м,-1,y
3,"3-комн. кв., 95,4 м², 4/29 этаж",Секция 1 • Сдан,Шелепиха,14 минут пешком,Москва,ЗАО,р-н Филевский парк,Береговой проезд,3,39 055 987 ₽,https://www.cian.ru/sale/flat/284655949/,2020,95.0,-1,-1,4,29,Новостройка,Монолитно-кирпичный,-1,"2,65 м",Бизнес,y
3,Трехкомнатная квартира у реки,"3-комн. кв., 92,4 м², 13/28 этаж",Фили,4 минуты на транспорте,Москва,ЗАО,р-н Филевский парк,Береговой проезд,1А,32 000 000 ₽,https://www.cian.ru/sale/flat/264090156/,2020,92.0,52.0,13.0,13,28,Вторичка,Кирпичный,"1 совмещенный, 1 раздельный",-1,-1,y
3,"3-комн. кв., 89,4 м², 13/29 этаж",Секция 1 • Сдан,Шелепиха,14 минут пешком,Москва,ЗАО,р-н Филевский парк,Береговой проезд,3,39 524 891 ₽,https://www.cian.ru/sale/flat/284655972/,2020,89.0,-1,-1,13,29,Новостройка,Монолитно-кирпичный,-1,"2,65 м",Бизнес,y
3,Современный стиль,"3-комн. кв., 150 м², 5/9 этаж",Минская,7 минут на транспорте,Москва,ЗАО,р-н Очаково-Матвеевское,Староволынская улица,15к1,85 000 000 ₽,https://www.cian.ru/sale/flat/263770737/,2006,150.0,-1,-1,5,9,Вторичка,Монолитный,3 совмещенных,-1,-1,y
3,"3-комн. кв., 97,2 м², 2/41 этаж",Секция 9 • Сдан,Фили,6 минут пешком,Москва,ЗАО,р-н Филевский парк,Багратионовский проезд,5Ак1,40 338 000 ₽,https://www.cian.ru/sale/flat/287405283/,2021,97.0,40.0,-1,2,41,Новостройка,"Монолитно-кирпичный, монолитный",2 совмещенных,"3,5 м",Бизнес,y
3,"3-комн. кв., 89,5 м², 8/9 этаж",,Фили,5 минут на транспорте,Москва,ЗАО,р-н Филевский парк,Береговой проезд,1А,30 464 000 ₽,https://www.cian.ru/sale/flat/271888165/,2020,89.0,57.0,13.0,8,9,Вторичка,Кирпичный,2 совмещенных,"2,95 м",-1,y
3,"3-комн. кв., 93,7 м², 7/41 этаж",Секция 1 • Сдан,Фили,6 минут пешком,Москва,ЗАО,р-н Филевский парк,Багратионовский проезд,5Ак1,40 337 850 ₽,https://www.cian.ru/sale/flat/254287057/,2021,93.0,49.0,16.0,7,41,Новостройка,"Монолитно-кирпичный, монолитный",2 совмещенных,"3,5 м",Бизнес,y
3,ВИДОВАЯ евро 3-КОМН. на МГУ,"3-комн. кв., 66 м², 15/37 этаж",Аминьевская,7 минут пешком,Москва,ЗАО,р-н Раменки,улица Лобачевского,124к2,22 300 000 ₽,https://www.cian.ru/sale/flat/289088217/,2021,66.0,-1,33.0,15,37,Вторичка,-1,"1 совмещенный, 1 раздельный","3,1 м",-1,y
3,"3-комн. кв., 101,1 м², 2/41 этаж",Секция 8 • Сдан,Фили,6 минут пешком,Москва,ЗАО,р-н Филевский парк,Багратионовский проезд,5Ак1,41 400 450 ₽,https://www.cian.ru/sale/flat/270036215/,2021,101.0,42.0,24.0,2,41,Новостройка,"Монолитно-кирпичный, монолитный",2 совмещенных,"3,5 м",Бизнес,y
3,"3-комн. кв., 86 м², 16/21 этаж",,Ломоносовский проспект,17 минут пешком,Москва,ЗАО,р-н Раменки,Мосфильмовская улица,88к2с7,49 850 000 ₽,https://www.cian.ru/sale/flat/283655537/,2015,86.0,-1,7.0,16,21,Вторичка,-1,2 совмещенных,3 м,-1,y
3,"3-комн. кв., 67 м², 13/14 этаж",Секция 1 • Сдан,Минская,1 минута на транспорте,Москва,ЗАО,р-н Раменки,Вест Гарден ЖК,к14,41 680 000 ₽,https://www.cian.ru/sale/flat/281699207/,2023,67.0,27.0,25.0,13,14,Новостройка,Монолитный,-1,"3,13 м",Бизнес,y
3,Квартира в доме бизнес-класса.,"3-комн. кв., 119 м², 4/24 этаж",Сетунь,2 минуты пешком,Москва,ЗАО,р-н Можайский,улица Толбухина,11К2,30 000 000 ₽,https://www.cian.ru/sale/flat/280557898/,2004,119.0,-1,20.0,4,24,Вторичка,Монолитный,2 совмещенных,3 м,-1,y
3,"3-комн. кв., 75,1 м², 8/14 этаж",Секция 1 • Сдан,Минская,13 минут пешком,Москва,ЗАО,р-н Раменки,Вест Гарден ЖК,к12,42 810 000 ₽,https://www.cian.ru/sale/flat/281699397/,2023,75.0,28.0,28.0,8,14,Новостройка,Монолитный,-1,"3,28 м",Бизнес,y
3,Панорамные окна и живописные виды,"3-комн. кв., 103,7 м², 43/53 этаж",Минская,8 минут на транспорте,Москва,ЗАО,р-н Раменки,Мосфильмовская улица,8,95 000 000 ₽,https://www.cian.ru/sale/flat/286753244/,2011,103.0,78.0,20.0,43,53,Вторичка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. кв., 68,8 м², 11/14 этаж",Секция 1 • Сдан,Минская,13 минут пешком,Москва,ЗАО,р-н Раменки,Вест Гарден ЖК,к16,43 210 000 ₽,https://www.cian.ru/sale/flat/281699160/,2023,68.0,26.0,22.0,11,14,Новостройка,Монолитный,-1,"3,13 м",Бизнес,y
3,Вид в сторону центра и МГУ,"3-комн. кв., 76,5 м², 49/52 этаж",Раменки,9 минут пешком,Москва,ЗАО,р-н Раменки,Мичуринский проспект,56,42 075 000 ₽,https://www.cian.ru/sale/flat/279688365/,2020,76.0,-1,18.0,49,52,Вторичка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. кв., 68,6 м², 12/13 этаж",Секция 1 • Сдан,Минская,1 минута на транспорте,Москва,ЗАО,р-н Раменки,Вест Гарден ЖК,к8,43 150 000 ₽,https://www.cian.ru/sale/flat/281699246/,2023,68.0,26.0,23.0,12,13,Новостройка,Монолитный,-1,"3,13 м",Бизнес,y
3,Квартира с шикарной ТЕРРАСОЙ!,"3-комн. кв., 152 м², 2/4 этаж",Крылатское,7 минут на транспорте,Москва,ЗАО,р-н Крылатское,Островной проезд,12К1,71 900 000 ₽,https://www.cian.ru/sale/flat/279486421/,2003,152.0,-1,15.0,2,4,Вторичка,-1,2 совмещенных,"3,1 м",-1,y
3,"3-комн. кв., 68,7 м², 12/14 этаж",Секция 1 • Сдан,Минская,12 минут пешком,Москва,ЗАО,р-н Раменки,Вест Гарден ЖК,к13,45 350 000 ₽,https://www.cian.ru/sale/flat/272817538/,2023,68.0,28.0,22.0,12,14,Новостройка,Монолитный,-1,"3,28 м",Бизнес,y
3,Свежий ремонт,"3-комн. кв., 83 м², 15/15 этаж",Давыдково,20 минут пешком,Москва,ЗАО,р-н Очаково-Матвеевское,Веерная улица,30К6,33 700 000 ₽,https://www.cian.ru/sale/flat/288400994/,2003,83.0,50.0,13.0,15,15,Вторичка,Кирпичный,1 совмещенный,3 м,-1,y
3,"3-комн. кв., 103,9 м², 7/26 этаж",Секция 12 • Сдача корпуса 1 кв. 2024,Фили,3 минуты на транспорте,Москва,ЗАО,р-н Филевский парк,Береговой проезд,2,45 893 357 ₽,https://www.cian.ru/sale/flat/287783846/,2024,103.0,62.0,31.0,7,26,Новостройка,Монолитный,-1,"3,2 м",Премиум,y
3,Жемчужина на Кутузовском!,"3-комн. кв., 105,1 м², 10/11 этаж",Выставочная,15 минут пешком,Москва,ЗАО,р-н Дорогомилово,Кутузовский проспект,12,138 730 845 ₽,https://www.cian.ru/sale/flat/287168354/,2020,105.0,-1,-1,10,11,Вторичка,Монолитный,2 совмещенных,"3,3 м",-1,y
3,"3-комн. кв., 104,5 м², 2/26 этаж",Секция 6 • Сдача корпуса 1 кв. 2024,Фили,3 минуты на транспорте,Москва,ЗАО,р-н Филевский парк,Береговой проезд,2,45 938 428 ₽,https://www.cian.ru/sale/flat/287783599/,2024,104.0,62.0,31.0,2,26,Новостройка,Монолитный,-1,"3,2 м",Премиум,y
3,"3-комн. кв., 77 м², 17/29 этаж",,Шелепиха,3 минуты на транспорте,Москва,ЗАО,р-н Филевский парк,Береговой проезд,3,42 000 000 ₽,https://www.cian.ru/sale/flat/285385602/,2020,77.0,-1,18.0,17,29,Вторичка,-1,1 совмещенный,3 м,-1,y
3,"3-комн. кв., 101,2 м², 17/26 этаж",Секция 11 • Сдача корпуса 1 кв. 2024,Фили,3 минуты на транспорте,Москва,ЗАО,р-н Филевский парк,Береговой проезд,2,46 623 548 ₽,https://www.cian.ru/sale/flat/287783761/,2024,101.0,60.0,30.0,17,26,Новостройка,Монолитный,-1,"3,2 м",Премиум,y
3,Свежий ремонт | НИКТО НЕ ЖИЛ,"3-комн. кв., 126 м², 2/8 этаж",Студенческая,8 минут пешком,Москва,ЗАО,р-н Дорогомилово,Студенческая улица,20,126 118 950 ₽,https://www.cian.ru/sale/flat/280931770/,2008,126.0,-1,-1,2,8,Вторичка,Кирпичный,"1 совмещенный, 1 раздельный",-1,-1,y
3,"3-комн. кв., 79,4 м², 4/27 этаж",Сдача корпуса 2 кв. 2024,Карамышевская,3 минуты на транспорте,Москва,СЗАО,р-н Щукино,улица Берзарина,,22 819 560 ₽,https://www.cian.ru/sale/flat/287736223/,2024,79.0,40.0,12.0,4,27,Новостройка,"Панельный, монолитный",-1,3 м,Комфорт,y
