rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link,year_of_construction,total_meters,living_meters,kitchen_meters,floor,floors_count,flat_type,house_type,wc,ceiling,class,processed
9,"Студия, 25,53 м², 5/25 этаж",Секция 1 • Сдача корпуса 2 кв. 2023,Спартак,8 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Алиа ЖК,к11,12 514 883 ₽,https://www.cian.ru/sale/flat/274202243/,2023,25.0,-1,-1,5,25,Новостройка,Монолитно-кирпичный,-1,"3,02 м",Бизнес,y
9,Срочная продажа! Торг!,"Студия, 28 м², 10/25 этаж",Октябрьское поле,20 минут пешком,Москва,СЗАО,р-н Щукино,улица Берзарина,30Б,12 500 000 ₽,https://www.cian.ru/sale/flat/286825515/,2022,28.0,15.0,9.0,10,25,Вторичка,Монолитный,1 совмещенный,"2,8 м",-1,y
9,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2023,Шелепиха,10 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10А,15 677 280 ₽,https://www.cian.ru/sale/flat/286272438/,2023,20.0,7.0,6.0,2,11,Новостройка,Монолитный,1 совмещенный,"2,95 м",-1,y
9,"Апарт-студия, 35 м², 23/30","Апартаменты-студия, 35 м², 23/30 этаж",Шелепиха,16 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Шелепихинская набережная,34к1зд4,13 899 000 ₽,https://www.cian.ru/sale/flat/287903445/,2018,35.0,18.0,4.0,23,30,Вторичка Апартаменты,Монолитный,1 совмещенный,"3,2 м",-1,y
9,Самый доступный бизнес-класс!,Сдача корпуса 1 кв. 2024,Тушинская,18 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,проезд Проектируемый № 3959,,7 111 470 ₽,https://www.cian.ru/sale/flat/285554834/,2024,21.0,14.0,-1,21,24,Новостройка Апартаменты,Монолитный,1 совмещенный,3 м,Бизнес,y
9,МИЦ Трейд-ин. С РЕМОНТОМ,"Апартаменты-студия, 20,07 м², 21/28 этаж",Пятницкое шоссе,15 минут пешком,Москва,СЗАО,р-н Митино,Пятницкое шоссе,58,4 642 000 ₽,https://www.cian.ru/sale/flat/274957054/,2023,20.0,-1,-1,21,28,Новостройка Апартаменты,Монолитный,1 совмещенный,-1,-1,y
9,Скидки 18% на готовые планировки,Сдан,Спартак,5 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское шоссе,71/22к3,8 430 668 ₽,https://www.cian.ru/sale/flat/286643664/,2022,27.0,15.0,-1,14,22,Новостройка Апартаменты,Монолитно-кирпичный,-1,"2,87 м",Комфорт,y
9,"Студия, 24,65 м² ЖК ""Alia""","Студия, 25 м², 7/26 этаж",Спартак,7 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Алиа ЖК,к6,12 300 000 ₽,https://www.cian.ru/sale/flat/285857734/,2023,25.0,12.0,3.0,7,26,Новостройка,Монолитный,-1,3 м,-1,y
9,"Студия, 28 м², 8/21 этаж",Сдан,Карамышевская,17 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,3-я Хорошевская улица,вл19с3к1,12 315 240 ₽,https://www.cian.ru/sale/flat/288828238/,2023,28.0,15.0,5.0,8,21,Новостройка,Монолитный,1 совмещенный,"3,1 м",Бизнес,y
9,"Студия, 18 м², 18/32 этаж",,Шелепиха,12 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10Б,10 980 000 ₽,https://www.cian.ru/sale/flat/286545788/,2023,18.0,9.0,4.0,18,32,Новостройка,Монолитный,1 совмещенный,-1,-1,y
9,Сдача в 2023 году!,Сдача корпуса 4 кв. 2023,Пятницкое шоссе,15 минут пешком,Москва,СЗАО,р-н Митино,Пятницкое шоссе,58,4 789 080 ₽,https://www.cian.ru/sale/flat/288832840/,2023,20.0,-1,-1,23,28,Новостройка Апартаменты,Монолитный,1 совмещенный,"2,8 м",Бизнес,y
9,Дешевле застройщика на 4 млн,"Студия, 30,7 м², 4/30 этаж",Хорошёво,20 минут пешком,Москва,СЗАО,р-н Хорошево-Мневники,Сидней Сити ЖК,к1,16 000 000 ₽,https://www.cian.ru/sale/flat/286985092/,2023,30.0,12.0,7.0,4,30,Новостройка,Монолитный,1 совмещенный,-1,-1,y
9,"Студия, 32,61 м², 5/27 этаж",Сдача корпуса 4 кв. 2026,Трикотажная,8 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское шоссе,95с24,9 544 094 ₽,https://www.cian.ru/sale/flat/288553367/,2026,32.0,16.0,-1,5,27,Новостройка,Монолитный,-1,"2,85 м",Бизнес,y
9,Супер цена! Супер вид на воду!,"Студия, 22 м², 15/53 этаж",Мякинино,16 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный ао,Сити Бэй ЖК,7 500 000 ₽,https://www.cian.ru/sale/flat/266917879/,2025,22.0,-1,-1,15,53,Новостройка,Монолитный,1 совмещенный,-1,-1,y
9,"Студия, 34,38 м², 2/49 этаж",Сдача корпуса 4 кв. 2026,Трикотажная,8 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское шоссе,95С3,9 678 957 ₽,https://www.cian.ru/sale/flat/288576942/,2026,34.0,18.0,-1,2,49,Новостройка,Монолитный,-1,"2,85 м",Бизнес,y
9,"Студия, 27,6 м², 8/25 этаж",,Октябрьское поле,19 минут пешком,Москва,СЗАО,р-н Щукино,улица Берзарина,30Б,9 100 000 ₽,https://www.cian.ru/sale/flat/282796208/,2022,27.0,16.0,3.0,8,25,Вторичка,Монолитный,-1,3 м,-1,y
9,"Студия, 33,41 м², 20/49 этаж",Сдача корпуса 4 кв. 2026,Трикотажная,8 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское шоссе,95С3,9 885 709 ₽,https://www.cian.ru/sale/flat/288555223/,2026,33.0,18.0,-1,20,49,Новостройка,Монолитный,-1,"2,85 м",Бизнес,y
9,"Апартаменты-студия, 17,6 м², 2/22 этаж",,Октябрьское поле,5 минут на транспорте,Москва,СЗАО,р-н Щукино,улица Берзарина,30А,6 400 000 ₽,https://www.cian.ru/sale/flat/280594377/,2021,17.0,9.0,3.0,2,22,Вторичка Апартаменты,Монолитный,1 совмещенный,-1,-1,y
9,Скидка 12% на квартиру,Секция 1 • Сдача корпуса 1 кв. 2025,Трикотажная,9 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный ао,Сити Бэй ЖК,11 134 771 ₽,https://www.cian.ru/sale/flat/285040638/,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,n
9,ЖК Байрес (корпус 2),"Апартаменты-студия, 28 м², 10/18 этаж",Стрешнево,6 минут пешком,Москва,СЗАО,р-н Щукино,Большой Волоколамский проезд,23,9 800 000 ₽,https://www.cian.ru/sale/flat/289147229/,2022,28.0,13.0,4.0,10,18,Вторичка Апартаменты,Монолитный,1 совмещенный,3 м,-1,y
9,Скидка 15% на квартиру,Секция 1 • Сдача корпуса 2 кв. 2023,Трикотажная,4 минуты пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный ао,Сити Бэй ЖК,11 332 817 ₽,https://www.cian.ru/sale/flat/287511326/,2023,28.0,19.0,-1,10,52,Новостройка,Монолитный,1 совмещенный,"2,85 м",Бизнес,y
9,"ЖК Байрес (корп. 2), вид во двор!","Апартаменты-студия, 31 м², 3/18 этаж",Стрешнево,6 минут пешком,Москва,СЗАО,р-н Щукино,Большой Волоколамский проезд,23,10 900 000 ₽,https://www.cian.ru/sale/flat/289147268/,2022,31.0,17.0,4.0,3,18,Вторичка Апартаменты,Монолитный,1 совмещенный,3 м,-1,y
9,Скидка 15% на квартиру,Секция 1 • Сдача корпуса 2 кв. 2023,Трикотажная,13 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный ао,Сити Бэй ЖК,11 672 625 ₽,https://www.cian.ru/sale/flat/285042309/,2023,27.0,17.0,-1,52,52,Новостройка,Монолитный,1 совмещенный,"2,85 м",Бизнес,y
9,C пропиской!,"Студия, 13,5 м², 1/9 этаж",Сходненская,13 минут пешком,Москва,СЗАО,р-н Южное Тушино,улица Фабрициуса,8,3 550 000 ₽,https://www.cian.ru/sale/flat/288755753/,1974,13.0,11.0,-1,1,9,Вторичка,Монолитный,1 совмещенный,"2,64 м",-1,y
9,"Студия, 25,16 м², 2/25 этаж",Сдача корпуса 2 кв. 2023,Спартак,8 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Алиа ЖК,к11,11 671 321 ₽,https://www.cian.ru/sale/flat/288215043/,2023,25.0,-1,-1,2,25,Новостройка,Монолитно-кирпичный,-1,"3,02 м",Бизнес,y
9,Торг за быструю сделку!,"Студия, 24,2 м², 4/26 этаж",Спартак,8 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Летная улица,95Бк2,10 800 000 ₽,https://www.cian.ru/sale/flat/286929495/,2022,24.0,15.0,5.0,4,26,Вторичка,Монолитный,1 совмещенный,"3,1 м",-1,y
9,"Студия, 27,05 м², 15/52 этаж",Секция 1 • Сдача корпуса 2 кв. 2023,Трикотажная,13 минут пешком,Москва,СЗАО,р-н Покровское-Стрешнево,Северо-Западный ао,Сити Бэй ЖК,12 078 327 ₽,https://www.cian.ru/sale/flat/285042219/,2023,27.0,16.0,-1,15,52,Новостройка,Монолитный,1 совмещенный,"2,85 м",Бизнес,y
9,"Студия, 28,1 м², 5/23 этаж",,Кунцево I,11 минут на транспорте,Москва,СЗАО,р-н Хорошево-Мневники,2-й кв-л,,14 200 000 ₽,https://www.cian.ru/sale/flat/282785044/,-1,28.0,13.0,7.0,5,23,Вторичка,Монолитно-кирпичный,1 совмещенный,-1,-1,y
9,Лес и пруд под окнами. Москва,Секция 2 • Сдача корпуса 2 кв. 2025,Румянцево,7 минут на транспорте,Москва,НАО (Новомосковский),м. Румянцево,№ 3 кв-л,,5 641 955 ₽,https://www.cian.ru/sale/flat/282523471/,2025,21.0,10.0,-1,2,15,Новостройка Апартаменты,Монолитно-кирпичный,-1,"2,82 м",Комфорт,y
9,"Студия, 21 м², 6/16 этаж",,Бульвар Адмирала Ушакова,7 минут на транспорте,Москва,НАО (Новомосковский),м. Бульвар Адмирала Ушакова,Скандинавия ЖК,улица Эдварда Грига,7 300 000 ₽,https://www.cian.ru/sale/flat/288004623/,2023,21.0,-1,-1,6,16,Вторичка,Монолитный,1 совмещенный,-1,-1,y
9,"Студия, 22,7 м², 2/16 этаж",Сдача корпуса 2 кв. 2025,Улица Горчакова,9 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Горчакова,№ 167 кв-л,,6 269 193 ₽,https://www.cian.ru/sale/flat/288124862/,2025,22.0,10.0,5.0,2,16,Новостройка,"Монолитно-кирпичный, монолитный",1 совмещенный,"3,1 м",Комфорт,y
9,Супер Студия,"Студия, 27 м², 3/16 этаж",Ольховая,15 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,улица 1-я Нововатутинская,5,7 100 000 ₽,https://www.cian.ru/sale/flat/288513942/,2020,27.0,15.0,5.0,3,16,Вторичка,Монолитный,1 совмещенный,"2,7 м",-1,y
9,"Студия, 20,6 м², 10/15 этаж",Секция 5 • Сдача корпуса 4 кв. 2023,Прокшино,2 минуты на транспорте,Москва,НАО (Новомосковский),м. Прокшино,Испанские Кварталы 2 ЖК,к8.1,7 007 252 ₽,https://www.cian.ru/sale/flat/288372394/,2023,20.0,8.0,5.0,10,15,Новостройка,"Монолитно-кирпичный, монолитный",1 совмещенный,"2,99 м",Комфорт,y
9,"Студия, 23 м², 6/14 этаж",,Щербинка,8 минут на транспорте,Москва,НАО (Новомосковский),м. Щербинка,улица Логинова,7к2,5 900 000 ₽,https://www.cian.ru/sale/flat/287787366/,2022,23.0,7.0,11.0,6,14,Вторичка,Монолитный,1 совмещенный,-1,-1,y
9,"Студия, 23,8 м², 4/16 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Прокшино,13 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,Прокшино ЖК,8к6,7 291 722 ₽,https://www.cian.ru/sale/flat/273051472/,2024,23.0,9.0,6.0,4,16,Новостройка,"Монолитно-кирпичный, монолитный",1 совмещенный,"2,99 м",Бизнес,y
9,Отличное предложение!,"Студия, 27 м², 11/16 этаж",Филатов Луг,3 минуты пешком,Москва,НАО (Новомосковский),м. Филатов Луг,улица Малое Понизовье,8к2,9 000 000 ₽,https://www.cian.ru/sale/flat/288235024/,2021,27.0,20.0,5.0,11,16,Вторичка,Панельный,1 совмещенный,"2,64 м",-1,y
9,"Студия, 21,7 м², 11/18 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Улица Горчакова,6 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Горчакова,Дзен-кварталы ЖК,,6 534 438 ₽,https://www.cian.ru/sale/flat/285977961/,2024,21.0,7.0,7.0,11,18,Новостройка,Монолитный,1 совмещенный,"2,95 м",-1,y
9,"Студия, 25,5 м², 15/15 этаж",,Коммунарка,9 минут пешком,Москва,НАО (Новомосковский),м. Коммунарка,улица Василия Ощепкова,4,8 800 000 ₽,https://www.cian.ru/sale/flat/287577121/,2019,25.0,15.0,5.0,15,15,Вторичка,Монолитный,1 совмещенный,"2,85 м",-1,y
9,"Студия, 19,9 м², 1/17 этаж",Сдача корпуса 1 кв. 2025,Рассказовка,2 минуты на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,Переделкино Ближнее мкр,17-й кв-л,6 569 584 ₽,https://www.cian.ru/sale/flat/288510305/,2025,19.0,7.0,-1,1,17,Новостройка,"Панельный, монолитный",-1,-1,Комфорт,y
9,"Студия, 19,8 м², 8/9 этаж",,Бунинская аллея,9 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,проспект Куприна,38к2,5 000 000 ₽,https://www.cian.ru/sale/flat/289094930/,2022,19.0,10.0,2.0,8,9,Вторичка,Монолитный,1 совмещенный,"2,7 м",-1,y
9,"Студия, 24,2 м², 1/19 этаж",Сдача корпуса 2 кв. 2026,Рассказовка,8 минут на транспорте,Москва,НАО (Новомосковский),м. Рассказовка,мкр. Град Московский,,6 481 255 ₽,https://www.cian.ru/sale/flat/288509511/,2026,24.0,9.0,-1,1,19,Новостройка,"Панельный, монолитный",-1,3 м,Комфорт,y
9,"Студия, 29 м², 4/12 этаж",,Филатов Луг,13 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,улица Харлампиева,50к2,6 700 000 ₽,https://www.cian.ru/sale/flat/286734221/,2019,29.0,18.0,6.0,4,12,Вторичка,Монолитный,1 совмещенный,"2,7 м",-1,y
9,"Студия, 21 м², 4/9 этаж",Секция 3 • Сдача корпуса 4 кв. 2024,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,к2.4,5 752 375 ₽,https://www.cian.ru/sale/flat/284200465/,2024,21.0,7.0,5.0,4,9,Новостройка,Монолитный,1 совмещенный,"2,99 м",-1,y
9,Новая! Никто не проживал!,"Студия, 22 м², 15/16 этаж",Прокшино,15 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,проспект Магеллана,5,8 200 000 ₽,https://www.cian.ru/sale/flat/288640450/,2022,22.0,17.0,-1,15,16,Вторичка,Монолитный,1 совмещенный,"2,99 м",-1,y
9,"Студия, 29,4 м², 12/14 этаж",Сдача корпуса 1 кв. 2025,Ольховая,11 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,Новые Ватутинки Заречный мкр,,6 262 200 ₽,https://www.cian.ru/sale/flat/282793895/,2025,29.0,15.0,-1,12,14,Новостройка,Монолитный,-1,"2,7 м",Комфорт,y
9,"Студия, 20,1 м², 2/14 этаж",,Улица Горчакова,11 минут на транспорте,Москва,НАО (Новомосковский),м. Улица Горчакова,проспект Куприна,,5 450 000 ₽,https://www.cian.ru/sale/flat/287301167/,2022,20.0,10.0,4.0,2,14,Вторичка,Монолитный,1 совмещенный,"2,8 м",-1,y
9,"Студия, 25,7 м², 10/14 этаж",Секция 9 • Сдача корпуса 1 кв. 2024,Ольховая,14 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,Новые Ватутинки центральный мкр,к9/2.2,7 091 658 ₽,https://www.cian.ru/sale/flat/281089894/,2024,25.0,12.0,-1,10,14,Новостройка,"Панельный, монолитный",-1,"2,7 м",Комфорт,y
9,"Студия, 23 м², 4/8 этаж",,Филатов Луг,13 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,улица Золотошвейная,6,5 600 000 ₽,https://www.cian.ru/sale/flat/287302571/,2022,23.0,10.0,5.0,4,8,Вторичка,Монолитный,1 совмещенный,-1,-1,y
9,"Студия, 20,03 м², 4/9 этаж",Секция 2 • Сдача корпуса 1 кв. 2025,Филатов Луг,13 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,Середневский Лес ЖК,к4.1,4 875 036 ₽,https://www.cian.ru/sale/flat/283354295/,2025,20.0,9.0,5.0,4,9,Новостройка,Панельный,1 совмещенный,"2,65 м",Комфорт,y
9,"Студия, 26,1 м², 4/15 этаж",,Филатов Луг,7 минут на транспорте,Москва,НАО (Новомосковский),м. Филатов Луг,проспект Магеллана,5,7 950 000 ₽,https://www.cian.ru/sale/flat/288600985/,2022,26.0,11.0,6.0,4,15,Вторичка,Монолитный,1 совмещенный,-1,-1,y
9,"Студия, 22,3 м², 1/8 этаж",Секция 6 • Сдача корпуса 1 кв. 2024,Ольховая,14 минут на транспорте,Москва,НАО (Новомосковский),м. Ольховая,Новые Ватутинки центральный мкр,к9/2.1,5 840 370 ₽,https://www.cian.ru/sale/flat/289121021/,2024,22.0,9.0,-1,1,8,Новостройка,"Панельный, монолитный",-1,"2,7 м",Комфорт,y
9,"Студия, 25 м², 4/16 этаж",,Прокшино,7 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,Прокшино ЖК,,7 550 000 ₽,https://www.cian.ru/sale/flat/286550984/,2023,25.0,15.0,3.0,4,16,Новостройка,Монолитный,-1,-1,-1,y
9,"Студия, 24,2 м², 8/16 этаж",Секция 8 • Сдача корпуса 4 кв. 2024,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,к1.3,6 676 561 ₽,https://www.cian.ru/sale/flat/277903633/,2024,24.0,10.0,7.0,8,16,Новостройка,Монолитный,1 совмещенный,"2,99 м",-1,y
9,"Студия, 19,8 м², 4/17 этаж",,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,2,,6 700 000 ₽,https://www.cian.ru/sale/flat/286279094/,2023,19.0,-1,-1,4,17,Новостройка,Панельный,1 совмещенный,-1,-1,y
9,"Студия, 19,3 м², 6/15 этаж",Сдача корпуса 4 кв. 2025,Прокшино,16 минут пешком,Москва,НАО (Новомосковский),м. Прокшино,проспект Прокшинский,,6 783 950 ₽,https://www.cian.ru/sale/flat/289129891/,2025,19.0,8.0,3.0,6,15,Новостройка,"Монолитно-кирпичный, монолитный",1 совмещенный,"2,99 м",Бизнес,y
9,"Студия, 25 м², 11/18 этаж",,Коммунарка,19 минут на транспорте,Москва,НАО (Новомосковский),м. Коммунарка,проспект Нововатутинский,13,6 100 000 ₽,https://www.cian.ru/sale/flat/288104605/,2019,25.0,11.0,5.0,11,18,Вторичка,Панельный,1 совмещенный,-1,-1,y
9,Первые башни REDS в Republic,Секция 2 • Сдача корпуса 3 кв. 2025,Белорусская,14 минут пешком,Москва,ЦАО,р-н Пресненский,Репаблик ЖК,,22 841 636 ₽,https://www.cian.ru/sale/flat/284858916/,2025,26.0,13.0,6.0,4,26,Новостройка,Монолитный,1 совмещенный,3 м,Премиум,y
9,Идеально под аренду,"Апартаменты-студия, 11 м², 30/85 этаж",Международная,3 минуты пешком,Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,21с2,10 850 000 ₽,https://www.cian.ru/sale/flat/287267349/,2016,11.0,4.0,2.0,30,85,Вторичка Апартаменты,Монолитный,1 совмещенный,-1,-1,y
9,"Апартаменты-студия, 36,5 м², 5/9 этаж",Секция 1 • Сдан,Маяковская,1 минута пешком,Москва,ЦАО,р-н Тверской,1-я Тверская-Ямская улица,2,32 850 000 ₽,https://www.cian.ru/sale/flat/287486173/,2023,36.0,-1,-1,5,9,Новостройка Апартаменты,Монолитный,1 совмещенный,-1,Премиум,y
9,Студия у Белорусского Вокзала,"Апартаменты-студия, 19,5 м², 3/5 этаж",Белорусская,8 минут пешком,Москва,ЦАО,р-н Пресненский,Электрический переулок,8С5,8 090 000 ₽,https://www.cian.ru/sale/flat/289175646/,1902,19.0,15.0,2.0,3,5,Вторичка Апартаменты,Кирпичный,1 совмещенный,"3,15 м",-1,y
9,"Апартаменты-студия, 27,03 м², 4/9 этаж",Сдача корпуса 4 кв. 2023,Октябрьская,1 минута пешком,Москва,ЦАО,р-н Якиманка,Ленинский проспект,2,30 273 600 ₽,https://www.cian.ru/sale/flat/288750883/,2023,27.0,-1,23.0,4,9,Новостройка Апартаменты,Монолитно-кирпичный,1 совмещенный,"3,2 м",Премиум,y
9,"Апартаменты-студия, 50 м², 77/97 этаж",,Деловой центр,1 минута пешком,Москва,ЦАО,р-н Пресненский,набережная Пресненская,12,42 000 000 ₽,https://www.cian.ru/sale/flat/283068029/,2017,50.0,36.0,3.0,77,97,Вторичка Апартаменты,Монолитный,1 совмещенный,-1,-1,y
9,"Апартаменты-студия, 33,6 м², 11/13 этаж",Сдан,Павелецкая,5 минут пешком,Москва,ЦАО,р-н Замоскворечье,Большой Строченовский переулок,9,18 580 800 ₽,https://www.cian.ru/sale/flat/286886776/,2022,33.0,29.0,-0.0,11,13,Новостройка Апартаменты,Монолитно-кирпичный,-1,"3,4 м",Бизнес,y
9,Студия в центре Москвы,"Студия, 19 м², 2/8 этаж",Маяковская,6 минут пешком,Москва,ЦАО,р-н Тверской,Тверская улица,27С1,11 700 000 ₽,https://www.cian.ru/sale/flat/286107789/,1902,19.0,-1,-1,2,8,Вторичка,Кирпичный,-1,-1,-1,y
9,"Студия, 31,5 м², 7/22 этаж",Сдан,Площадь трёх вокзалов,4 минуты пешком,Москва,ЦАО,р-н Красносельский,Большая Спасская улица,35,19 821 790 ₽,https://www.cian.ru/sale/flat/288172332/,2022,31.0,12.0,8.0,7,22,Новостройка,Монолитный,-1,"3,25 м",Премиум,y
9,Студия в центре Москвы,"Студия, 20,4 м², 2/5 этаж",Сухаревская,6 минут пешком,Москва,ЦАО,р-н Мещанский,проспект Мира,5к1,14 500 000 ₽,https://www.cian.ru/sale/flat/287283220/,1917,20.0,-1,-1,2,5,Вторичка,-1,-1,-1,-1,y
9,"Студия, 48,87 м², 3/15 этаж",Сдача корпуса 1 кв. 2025,Краснопресненская,7 минут пешком,Москва,ЦАО,р-н Пресненский,Столярный переулок,3к6,39 701 988 ₽,https://www.cian.ru/sale/flat/286422215/,2025,48.0,19.0,15.0,3,15,Новостройка,Монолитный,1 совмещенный,"3,3 м",Премиум,y
9,Квартира студия в центре Москвы,"Студия, 29,9 м², 1/7 этаж",Лубянка,4 минуты пешком,Москва,ЦАО,р-н Басманный,Большой Златоустинский переулок,3АС2,19 000 000 ₽,https://www.cian.ru/sale/flat/285873590/,1934,29.0,-1,-1,1,7,Вторичка,Кирпичный,-1,-1,-1,y
9,"Студия, 31,3 м², 19/22 этаж",Сдан,Площадь трёх вокзалов,4 минуты пешком,Москва,ЦАО,р-н Красносельский,Большая Спасская улица,35,21 654 366 ₽,https://www.cian.ru/sale/flat/288172353/,2022,31.0,13.0,8.0,19,22,Новостройка,Монолитный,-1,"3,25 м",Премиум,y
9,"Апартаменты-студия, 26 м², 1/5 этаж",,Полянка,10 минут пешком,Москва,ЦАО,р-н Якиманка,3-й Голутвинский переулок,10С6,18 500 000 ₽,https://www.cian.ru/sale/flat/285281300/,-1,26.0,15.0,6.0,1,5,Вторичка Апартаменты,-1,1 совмещенный,-1,-1,y
9,Премиальная отделка включена,Сдача корпуса 3 кв. 2023,Красные ворота,7 минут пешком,Москва,ЦАО,р-н Красносельский,проспект Академика Сахарова,11,27 085 000 ₽,https://www.cian.ru/sale/flat/286250321/,2023,54.0,26.0,3.0,3,19,Новостройка Апартаменты,Монолитно-кирпичный,1 совмещенный,"3,2 м",Премиум,y
9,"Апартаменты-студия, 16 м², 4/11 этаж",,Курская,8 минут пешком,Москва,ЦАО,р-н Басманный,улица Казакова,7,8 500 000 ₽,https://www.cian.ru/sale/flat/287302942/,2022,16.0,7.0,3.0,4,11,Вторичка Апартаменты,Монолитный,1 раздельный,-1,-1,y
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,13 253 001 ₽,https://www.cian.ru/sale/flat/288828417/,2023,26.0,-1,-1,2,10,Новостройка Апартаменты,Монолитно-кирпичный,1 совмещенный,3 м,Бизнес,y
9,Апарты на Якиманке ниже рынка,"Апартаменты-студия, 26 м², 1/5 этаж",Полянка,10 минут пешком,Москва,ЦАО,р-н Якиманка,3-й Голутвинский переулок,10С6,18 400 000 ₽,https://www.cian.ru/sale/flat/286798641/,-1,26.0,15.0,6.0,1,5,Вторичка Апартаменты,-1,1 совмещенный,3 м,-1,y
9,"Апартаменты-студия, 32,7 м², 10/13 этаж",Сдан,Павелецкая,5 минут пешком,Москва,ЦАО,р-н Замоскворечье,Большой Строченовский переулок,9,16 186 500 ₽,https://www.cian.ru/sale/flat/286886786/,2022,32.0,27.0,-1,10,13,Новостройка Апартаменты,Монолитно-кирпичный,-1,"3,4 м",Бизнес,y
9,"Студия, 23,1 м², 2/8 этаж",,Маяковская,2 минуты пешком,Москва,ЦАО,р-н Тверской,Тверская улица,27С1,15 700 000 ₽,https://www.cian.ru/sale/flat/286220085/,1902,23.0,13.0,5.0,2,8,Вторичка,Кирпичный,1 совмещенный,"3,2 м",-1,y
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,17 582 849 ₽,https://www.cian.ru/sale/flat/288828333/,2023,38.0,-1,-1,6,10,Новостройка Апартаменты,Монолитно-кирпичный,1 совмещенный,3 м,Бизнес,y
9,"Апартаменты-студия, 20,7 м², 5/11 этаж",,Курская,8 минут пешком,Москва,ЦАО,р-н Басманный,улица Казакова,7,14 800 000 ₽,https://www.cian.ru/sale/flat/289055724/,2022,20.0,11.0,4.0,5,11,Вторичка Апартаменты,Монолитный,1 совмещенный,-1,-1,y
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,18 071 804 ₽,https://www.cian.ru/sale/flat/288828369/,2023,35.0,-1,-1,8,10,Новостройка Апартаменты,Монолитно-кирпичный,1 совмещенный,3 м,Бизнес,y
9,"Апартаменты-студия, 34,4 м², 3/3 этаж",,Сретенский бульвар,4 минуты пешком,Москва,ЦАО,р-н Красносельский,Мясницкая улица,17С2,23 220 000 ₽,https://www.cian.ru/sale/flat/286763229/,1880,34.0,24.0,5.0,3,3,Вторичка Апартаменты,Кирпичный,1 совмещенный,"4,2 м",-1,y
9,Дом на Павелецкой!,Сдача корпуса 4 кв. 2023,Павелецкая,4 минуты пешком,Москва,ЦАО,р-н Замоскворечье,Стремянный переулок,2,18 271 880 ₽,https://www.cian.ru/sale/flat/288828353/,2023,31.0,-1,-1,7,10,Новостройка Апартаменты,Монолитно-кирпичный,1 совмещенный,3 м,Бизнес,y
