rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link
4,"4-комн. кв., 65,3 м², 17/17 этаж",Сдача корпуса 2 кв. 2025,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,,14 170 100 ₽,https://www.cian.ru/sale/flat/286729957/
4,"4-комн. кв., 98 м², 5/19 этаж",,Бунинская аллея,19 минут пешком,Москва,НАО (Новомосковский),м. Бунинская аллея,улица Александры Монаховой,109к1,21 000 000 ₽,https://www.cian.ru/sale/flat/280378649/
4,"4-комн. кв., 75,6 м², 7/8 этаж",Сдача корпуса 2 кв. 2025,Бунинская аллея,5 минут на транспорте,Москва,НАО (Новомосковский),м. Бунинская аллея,Бунинские Кварталы ЖК,,14 356 440 ₽,https://www.cian.ru/sale/flat/286729791/
4,"4-комн. кв., 164 м², 2/8 этаж",,Ольховая,18 минут пешком,Москва,НАО (Новомосковский),м. Ольховая,д. Сосенки,улица Ясеневая,32 339 999 ₽,https://www.cian.ru/sale/flat/287122400/
4,"4-комн. апарт., 230,76 м², 5/5 этаж",Сдача корпуса 4 кв. 2024,Площадь Революции,2 минуты пешком,Москва,ЦАО,р-н Тверской,Ильинка 3/8 ЖК,,888 140 000 ₽,https://www.cian.ru/sale/flat/281914915/
4,Эксклюзивный Лот с Патио у Кремля,"4-комн. кв., 192,1 м², 1/4 этаж",Боровицкая,13 минут пешком,Москва,ЦАО,р-н Якиманка,Софийская набережная,4к4,161 500 000 ₽,https://www.cian.ru/sale/flat/286600466/
4,"4-комн. кв., 215,4 м², 4/6 этаж",Сдан,Александровский сад,12 минут пешком,Москва,ЦАО,р-н Якиманка,Софийская набережная,18,692 140 512 ₽,https://www.cian.ru/sale/flat/286955474/
4,Эксклюзивный у Кремля! Терраса!!!,"4-комн. кв., 205 м², 1/4 этаж",Москва (Павелецкий вокзал),8 минут на транспорте,Москва,ЦАО,р-н Якиманка,4к4,,161 500 000 ₽,https://www.cian.ru/sale/flat/285759335/
4,"4-комн. кв., 208,9 м², 2/18 этаж",Сдача корпуса 4 кв. 2026,Воробьёвы горы,13 минут пешком,Москва,ЦАО,р-н Хамовники,Коллекция Лужники ЖК,,147 597 000 ₽,https://www.cian.ru/sale/flat/289121090/
4,ВИДОВАЯ квартира близ КРЕМЛЯ,"4-комн. кв., 232 м², 5/10 этаж",Полянка,2 минуты пешком,Москва,ЦАО,р-н Якиманка,улица Малая Полянка,2,199 000 000 ₽,https://www.cian.ru/sale/flat/283201402/
4,Первые башни REDS в Republic,Секция 1 • Сдача корпуса 3 кв. 2025,Белорусская,14 минут пешком,Москва,ЦАО,р-н Пресненский,Репаблик ЖК,,87 496 257 ₽,https://www.cian.ru/sale/flat/282699515/
4,Вид на пруд,"4-комн. кв., 127,4 м², 7/14 этаж",Спортивная,10 минут пешком,Москва,ЦАО,р-н Хамовники,улица Усачева,11Бс4/1,150 332 000 ₽,https://www.cian.ru/sale/flat/285604483/
4,"4-комн. кв., 267,5 м², 7/8 этаж",Секция 1 • Сдача корпуса 2 кв. 2024,Третьяковская,5 минут пешком,Москва,ЦАО,р-н Якиманка,Лаврушинский ЖК,,857 350 000 ₽,https://www.cian.ru/sale/flat/281050956/
4,Просторная квартира в Хамовниках,"4-комн. кв., 145,2 м², 7/14 этаж",Фрунзенская,5 минут пешком,Москва,ЦАО,р-н Хамовники,Оболенский переулок,9К8,95 000 000 ₽,https://www.cian.ru/sale/flat/286821714/
4,"4-комн. апарт., 140 м², 2/6 этаж",Секция 7 • Сдан,Арбатская,4 минуты пешком,Москва,ЦАО,р-н Арбат,Поварская улица,8/1к1,133 420 000 ₽,https://www.cian.ru/sale/flat/268579035/
4,квартира с НОВЫМ ремонтом,"4-комн. кв., 170 м², 2/5 этаж",Пушкинская,11 минут пешком,Москва,ЦАО,р-н Пресненский,улица Спиридоновка,16С2,168 158 600 ₽,https://www.cian.ru/sale/flat/287813251/
4,"4-комн. кв., 161,79 м², 5/21 этаж",Сдача корпуса 2 кв. 2023,Улица 1905 года,6 минут пешком,Москва,ЦАО,р-н Пресненский,2-я Звенигородская улица,12С3,186 058 500 ₽,https://www.cian.ru/sale/flat/289108923/
4,Тихая квартира с отличным видом,"4-комн. кв., 200 м², 12/17 этаж",Смоленская,6 минут пешком,Москва,ЦАО,р-н Арбат,улица Новый Арбат,29,125 000 000 ₽,https://www.cian.ru/sale/flat/289060700/
4,"4-комн. апарт., 190,4 м², 13/13 этаж",Сдан,Смоленская,8 минут пешком,Москва,ЦАО,р-н Арбат,улица Новый Арбат,,164 101 051 ₽,https://www.cian.ru/sale/flat/288651023/
4,Клубный дом с инфраструктурой,"4-комн. кв., 169,8 м², 6/11 этаж",Фрунзенская,9 минут пешком,Москва,ЦАО,р-н Хамовники,2-я Фрунзенская улица,8,210 000 000 ₽,https://www.cian.ru/sale/flat/287211689/
4,"4-комн. апарт., 232,5 м², 75/85 этаж",Сдан,Выставочная,1 минута пешком,Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,21с2,173 956 500 ₽,https://www.cian.ru/sale/flat/288136859/
4,С широко открытыми глазами!,"4-комн. кв., 172,7 м², 5/9 этаж",Киевская,13 минут пешком,Москва,ЦАО,р-н Хамовники,Саввинская набережная,13,205 000 000 ₽,https://www.cian.ru/sale/flat/288646554/
4,"4-комн. кв., 101,7 м², 1/6 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Чистые пруды,4 минуты пешком,Москва,ЦАО,р-н Басманный,Потаповский переулок,5С4,180 820 000 ₽,https://www.cian.ru/sale/flat/281686984/
4,"4-комн. кв., 172,1 м², 5/8 этаж",,Москва (Киевский вокзал),7 минут на транспорте,Москва,ЦАО,р-н Хамовники,15А,,172 100 000 ₽,https://www.cian.ru/sale/flat/268914610/
4,"4-комн. кв., 297 м², 3/8 этаж",Секция 5 • Сдача корпуса 2 кв. 2023,Китай-город,15 минут пешком,Москва,ЦАО,р-н Таганский,Большой Николоворобинский переулок,9/11,459 957 600 ₽,https://www.cian.ru/sale/flat/281377532/
4,ЖБ I 2 Лифта I Потолок 3.8 I ТОРГ,"4-комн. кв., 200 м², 7/7 этаж",Кропоткинская,3 минуты пешком,Москва,ЦАО,р-н Хамовники,2-й Обыденский переулок,12/9,91 900 000 ₽,https://www.cian.ru/sale/flat/278123094/
4,"4-комн. апарт., 209,7 м², 37/66 этаж",Секция 1 • Сдан,Выставочная,3 минуты пешком,Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,22с1,158 952 600 ₽,https://www.cian.ru/sale/flat/283393234/
4,ВИДОВАЯ квартира,"4-комн. кв., 103 м², 8/20 этаж",Деловой центр,13 минут пешком,Москва,ЦАО,р-н Пресненский,Мантулинская улица,9к1,99 500 000 ₽,https://www.cian.ru/sale/flat/286707850/
4,"4-комн. апарт., 137,9 м², 12/13 этаж",Сдан,Павелецкая,5 минут пешком,Москва,ЦАО,р-н Замоскворечье,Большой Строченовский переулок,9,61 365 500 ₽,https://www.cian.ru/sale/flat/286886769/
4,Эксклюзивный ремонт I 3 спальни,"4-комн. кв., 176 м², 4/5 этаж",Красные ворота,3 минуты пешком,Москва,ЦАО,р-н Басманный,Большой Козловский переулок,8,65 000 000 ₽,https://www.cian.ru/sale/flat/289057513/
4,"4-комн. кв., 145,9 м², 4/9 этаж",Сдан,Киевская,11 минут пешком,Москва,ЦАО,р-н Хамовники,Саввинская набережная,13,145 900 000 ₽,https://www.cian.ru/sale/flat/282397938/
4,Лоджии для идеального вечера!,"4-комн. кв., 173 м², 7/11 этаж",Спортивная,7 минут пешком,Москва,ЦАО,р-н Хамовники,улица Ефремова,10к2,189 000 000 ₽,https://www.cian.ru/sale/flat/289066453/
4,"4-комн. кв., 116,85 м², 53/54 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Дмитровская,5 минут пешком,Москва,САО,р-н Савеловский,2-я Хуторская улица,34,57 088 914 ₽,https://www.cian.ru/sale/flat/288222712/
4,Пентхаус с террасой! 3 спальни!,"4-комн. апарт., 316 м², 6/6 этаж",Белорусская,7 минут пешком,Москва,САО,р-н Беговой,улица 3-я Ямского Поля,9,260 000 000 ₽,https://www.cian.ru/sale/flat/288460497/
4,"4-комн. кв., 115,55 м², 1/20 этаж",Секция 1 • Сдача корпуса 2 кв. 2023,Беломорская,20 минут пешком,Москва,САО,р-н Левобережный,Акватория ЖК,B3,50 800 000 ₽,https://www.cian.ru/sale/flat/247808112/
4,Панорамные виды! Торг!,"4-комн. кв., 145,6 м², 30/41 этаж",Аэропорт,11 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,74 779 000 ₽,https://www.cian.ru/sale/flat/277500850/
4,"4-комн. кв., 106,5 м², 9/25 этаж",Секция 1 • Сдан,Беговая,13 минут пешком,Москва,САО,р-н Хорошевский,улица Маргелова,3к5,39 511 500 ₽,https://www.cian.ru/sale/flat/286088567/
4,"Новая отделка, 3 спальни","4-комн. кв., 113,6 м², 18/41 этаж",ЦСКА,11 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/4,84 945 000 ₽,https://www.cian.ru/sale/flat/286389933/
4,"4-комн. кв., 106,8 м², 4/18 этаж",Секция 1 • Сдача корпуса 3 кв. 2024,Коптево,6 минут пешком,Москва,САО,р-н Головинский,Михалковская улица,48С8,27 586 440 ₽,https://www.cian.ru/sale/flat/287736830/
4,"4-комн. кв., 138,2 м², 26/41 этаж",,Аэропорт,12 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,137 000 000 ₽,https://www.cian.ru/sale/flat/285243200/
4,"4-комн. кв., 87,5 м², 2/25 этаж",Секция 4 • Сдача корпуса 1 кв. 2025,Гражданская,10 минут пешком,Москва,САО,р-н Савеловский,Старый Петровско-Разумовский проезд,1/23С5,29 575 000 ₽,https://www.cian.ru/sale/flat/280126767/
4,"4-комн. кв., 64,6 м², 5/9 этаж",,Коптево,15 минут пешком,Москва,САО,р-н Коптево,Коптевская улица,18Б,14 000 000 ₽,https://www.cian.ru/sale/flat/285500719/
4,"Семейная ипотека 0,01%",Сдача корпуса 3 кв. 2024,Селигерская,10 минут пешком,Москва,САО,р-н Западное Дегунино,Северный ао,Левел Селигерская ЖК,25 627 515 ₽,https://www.cian.ru/sale/flat/286511243/
4,Лучшее предложение в ЖК!!!,"4-комн. кв., 98 м², 18/37 этаж",Динамо,15 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,79 900 000 ₽,https://www.cian.ru/sale/flat/288361332/
4,"Старт продаж, бизнес-класс.",Сдача корпуса 3 кв. 2025,Зорге,6 минут пешком,Москва,САО,р-н Сокол,улица Зорге,,33 893 350 ₽,https://www.cian.ru/sale/flat/288822169/
4,"4-комн. кв., 106 м², 16/18 этаж",,Динамо,5 минут пешком,Москва,САО,р-н Беговой,Ленинградский проспект,29к2,47 100 000 ₽,https://www.cian.ru/sale/flat/287155057/
4,"4-комн. кв., 135 м², 38/40 этаж",Сдан,ЦСКА,11 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/4,122 748 624 ₽,https://www.cian.ru/sale/flat/288377309/
4,Срочная продажа! Виды!,"4-комн. кв., 147 м², 30/41 этаж",Аэропорт,12 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/6,74 990 000 ₽,https://www.cian.ru/sale/flat/286950565/
4,"4-комн. кв., 82,85 м², 21/22 этаж",Сдача корпуса 1 кв. 2024,Коптево,8 минут пешком,Москва,САО,р-н Коптево,Старокоптевский переулок,4,29 411 750 ₽,https://www.cian.ru/sale/flat/286886912/
4,Самый приватный корпус в ЖК!,"4-комн. апарт., 92 м², 7/12 этаж",Петровский Парк,6 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с39,56 800 000 ₽,https://www.cian.ru/sale/flat/287811791/
4,"4-комн. апарт., 118,5 м², 2/8 этаж",Сдача корпуса 2 кв. 2024,Петровский Парк,5 минут пешком,Москва,САО,р-н Савеловский,улица Верхняя Масловка,20,48 140 800 ₽,https://www.cian.ru/sale/flat/278011024/
4,Большая квартира! Инфраструктура!,"4-комн. кв., 112 м², 3/10 этаж",Аэропорт,6 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,66,31 540 000 ₽,https://www.cian.ru/sale/flat/288910737/
4,"4-комн. кв., 105,5 м², 23/25 этаж",Секция 1 • Сдан,Беговая,7 минут пешком,Москва,САО,р-н Хорошевский,улица Маргелова,3к4,38 686 850 ₽,https://www.cian.ru/sale/flat/285743345/
4,Семейная 2-уровневая кв-ра,"4-комн. кв., 310,9 м², 9/15 этаж",Динамо,2 минуты на транспорте,Москва,САО,р-н Аэропорт,Ленинградский проспект,52,120 000 000 ₽,https://www.cian.ru/sale/flat/288913906/
4,"4-комн. апарт., 104,7 м², 9/10 этаж",,Коптево,9 минут пешком,Москва,САО,р-н Головинский,Михалковская улица,52С7,36 838 904 ₽,https://www.cian.ru/sale/flat/286927379/
4,Панорамные окна на 2 стороны,"4-комн. апарт., 166 м², 7/25 этаж",Динамо,9 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с40,70 000 000 ₽,https://www.cian.ru/sale/flat/282741241/
4,"4-комн. кв., 137,4 м², 11/12 этаж",Секция 4 • Сдан,Панфиловская,12 минут пешком,Москва,САО,р-н Сокол,улица Врубеля,4к1,76 810 000 ₽,https://www.cian.ru/sale/flat/267352388/
4,Большая 4-х комн кв в ЖК D1. Виды,"4-комн. кв., 125 м², 55/58 этаж",Дмитровская,2 минуты пешком,Москва,САО,р-н Тимирязевский,Дмитровский проезд,1,45 900 000 ₽,https://www.cian.ru/sale/flat/281046182/
4,"4-комн. кв., 161,1 м², 18/41 этаж",Сдача корпуса 3 кв. 2023,Аэропорт,14 минут пешком,Москва,САО,р-н Хорошевский,Ленинградский проспект,37/2,95 411 475 ₽,https://www.cian.ru/sale/flat/288377317/
4,Премиальный сервис!,"4-комн. апарт., 225 м², 8/10 этаж",Динамо,7 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с31,140 000 000 ₽,https://www.cian.ru/sale/flat/281678346/
4,Старт продаж нового корпуса,Секция 1 • Сдача корпуса 4 кв. 2024,Марьина Роща,7 минут пешком,Москва,СВАО,р-н Марьина роща,Мод ЖК,,44 215 640 ₽,https://www.cian.ru/sale/flat/286945978/
4,"4-комн. кв., 105 м², 15/18 этаж",,Отрадное,11 минут пешком,Москва,СВАО,р-н Отрадное,улица Бестужевых,25В,29 900 000 ₽,https://www.cian.ru/sale/flat/288154393/
